gene,drift_velocity,abs_drift
TMEM176A,-0.0013793758,0.0013793758
HILPDA,-0.0013704719,0.0013704719
IGLL5,-0.0013628105,0.0013628105
TRAV19,-0.001361823,0.001361823
DHCR24,-0.0013549579,0.0013549579
MS4A7,-0.0013530466,0.0013530466
HTRA1,-0.0013527281,0.0013527281
SPTSSB,0.0013231494,0.0013231494
RERE,-0.0013191834,0.0013191834
CLIC4,-0.0013183074,0.0013183074
CCL19,0.0013180206,0.0013180206
MARCKS,-0.0013105344,0.0013105344
COL2A1,-0.0013068232,0.0013068232
ZBTB6,-0.0013021244,0.0013021244
SLC5A3,-0.0013009456,0.0013009456
SLC4A10,-0.0012998467,0.0012998467
FNIP2,-0.0012953868,0.0012953868
MMP7,0.0012944789,0.0012944789
COL11A1,0.0012874226,0.0012874226
ARHGAP35,-0.0012837911,0.0012837911
TBX3,-0.0012793471,0.0012793471
PVALB,-0.0012788692,0.0012788692
KLRC4,-0.0012773561,0.0012773561
TRAV8-1,-0.0012761615,0.0012761615
TRAV34,-0.0012756519,0.0012756519
FBN1,0.0012728007,0.0012728007
ZMYND19,-0.0012633553,0.0012633553
MLLT1,-0.0012605678,0.0012605678
CYP1B1,-0.0012574937,0.0012574937
FAM193B,-0.001255009,0.001255009
AUTS2,-0.0012512978,0.0012512978
RAI14,-0.0012488926,0.0012488926
TRAV41,0.0012487334,0.0012487334
RARRES1,0.0012388419,0.0012388419
MLPH,0.001236835,0.001236835
IGHV1-18,0.0012358794,0.0012358794
TRGV3,0.0012292054,0.0012292054
TMEM176B,-0.0012281223,0.0012281223
SFRP2,0.001225064,0.001225064
RPL34,-0.0012241721,0.0012241721
TRBV3-1,0.001223121,0.001223121
TMIGD2,0.0012213051,0.0012213051
SLC12A5,-0.0012172274,0.0012172274
COL5A3,-0.0012153161,0.0012153161
SULF1,-0.0012099324,0.0012099324
SH2D1B,-0.0012078617,0.0012078617
RNPC3,0.0012028443,0.0012028443
IGFBP2,0.0011955652,0.0011955652
RGS5,0.0011503453,0.0011503453
TRH,-0.0011488161,0.0011488161
IGIP,0.0011412343,0.0011412343
LGMN,-0.001139132,0.001139132
KRT14,0.00113824,0.00113824
CNTLN,-0.0011378417,0.0011378417
CHGB,-0.0011279343,0.0011279343
BHLHE40,0.0011267716,0.0011267716
CD4,0.0011260229,0.0011260229
IGFBP7,-0.0011223595,0.0011223595
CA2,-0.0011183457,0.0011183457
IGLC2,-0.0011158291,0.0011158291
DBH-AS1,-0.0011149371,0.0011149371
NECTIN2,-0.0011108116,0.0011108116
TRAM2,0.0011026564,0.0011026564
IFIT2,-0.0010994867,0.0010994867
EPCAM,0.0010977824,0.0010977824
PALLD,0.001096779,0.001096779
SGSM2,0.0010953613,0.0010953613
B3GAT1,-0.0010880663,0.0010880663
CCL22,-0.0010854382,0.0010854382
GNB4,-0.0010848647,0.0010848647
CYB5D2,-0.0010843392,0.0010843392
CXCL14,0.0010809464,0.0010809464
PRF1,-0.0010769644,0.0010769644
SLC16A1-AS1,0.001071087,0.001071087
AK1,-0.0010635051,0.0010635051
MGLL,0.0010622627,0.0010622627
WLS,-0.00105844,0.00105844
IGFBP5,0.0010544261,0.0010544261
CLDN15,-0.0010531041,0.0010531041
CCDC88A,-0.001051352,0.001051352
TRBV30,-0.0010459683,0.0010459683
CXCL16,-0.0010364273,0.0010364273
AMT,-0.0010322222,0.0010322222
TMEM63A,-0.0010268226,0.0010268226
THUMPD3-AS1,0.0010265997,0.0010265997
FILIP1L,-0.0010263128,0.0010263128
WFDC2,0.0010251025,0.0010251025
KITLG,-0.0010244494,0.0010244494
HSPG2,-0.0010207061,0.0010207061
GPX3,-0.0010191931,0.0010191931
MIR222HG,0.0010163897,0.0010163897
A2M,0.0010139686,0.0010139686
LY86,-0.001012312,0.001012312
TRAV35,-0.0010082027,0.0010082027
GIMAP7,0.0010073425,0.0010073425
CST1,0.0010055585,0.0010055585
COL4A1,-0.001002787,0.001002787
TRBV6-6,-0.0010003978,0.0010003978
CALD1,0.0009981839,0.0009981839
TRBV10-2,-0.0009944726,0.0009944726
FCER1G,0.0009917967,0.0009917967
TRAV25,0.0009905703,0.0009905703
KRT17,0.0009858076,0.0009858076
TRGV8,0.0009727785,0.0009727785
GREB1,-0.0009726192,0.0009726192
EPS8,0.0009719183,0.0009719183
ITPRIPL2,-0.0009714086,0.0009714086
ZNF385A,-0.0009695132,0.0009695132
SFRP4,-0.0009683504,0.0009683504
UBD,-0.00095900067,0.00095900067
SERPINE1,-0.00095573545,0.00095573545
SDC1,0.00095548056,0.00095548056
ELF3,0.00095219945,0.00095219945
TRAV3,-0.00093706767,0.00093706767
CPVL,-0.00093595264,0.00093595264
CD200R1,-0.00093502883,0.00093502883
TRBV11-1,0.00093426433,0.00093426433
S100A2,-0.0009307123,0.0009307123
HSD17B14,0.0009273355,0.0009273355
MS4A4A,-0.00092534453,0.00092534453
TRBV12-5,0.0009204387,0.0009204387
IGLV1-41,0.0009202316,0.0009202316
F11R,-0.0009185273,0.0009185273
GPNMB,-0.00091825647,0.00091825647
SFTPB,-0.00091159856,0.00091159856
ADAMTS1,-0.00091092964,0.00091092964
DNAJC3-DT,-0.0009066927,0.0009066927
TRBV4-1,0.00089723134,0.00089723134
PHLDB2,0.0008954953,0.0008954953
TMEM86B,-0.00089481025,0.00089481025
RORC,-0.0008939024,0.0008939024
PXDNL,-0.00089066906,0.00089066906
ALDH2,-0.00089055754,0.00089055754
CPE,-0.0008810644,0.0008810644
HOXA10,0.00087848393,0.00087848393
SPHK1,-0.00086985086,0.00086985086
TRBV12-3,0.00085909944,0.00085909944
UACA,0.0008548785,0.0008548785
SCGB3A1,0.00085349276,0.00085349276
FHL2,-0.00085287157,0.00085287157
HOXB3,-0.0008522026,0.0008522026
IGLV1-44,0.00084927183,0.00084927183
KANK1,-0.0008454331,0.0008454331
THBS2,0.00083175086,0.00083175086
EMP2,-0.0008276414,0.0008276414
IGLV5-45,0.000823962,0.000823962
MMP12,-0.00082233734,0.00082233734
TIMP3,0.0008192632,0.0008192632
ADAMTS6,-0.0008183553,0.0008183553
IGKV2D-29,0.0008153608,0.0008153608
WFS1,-0.00081524934,0.00081524934
CTHRC1,-0.0008113629,0.0008113629
S100A16,0.000804896,0.000804896
ZCCHC24,0.00079954416,0.00079954416
DIRAS3,-0.00079927343,0.00079927343
CDA,-0.00079793547,0.00079793547
MARCO,-0.00079737796,0.00079737796
NEO1,-0.0007880441,0.0007880441
CHDH,-0.0007862282,0.0007862282
OSM,-0.0007854,0.0007854
COL5A2,0.00078382314,0.00078382314
RAB34,-0.0007813702,0.0007813702
ADGRF5,0.0007802393,0.0007802393
AEBP1,0.0007787898,0.0007787898
IDO1,-0.00077687844,0.00077687844
SHTN1,-0.0007768307,0.0007768307
IGLV3-1,-0.0007745848,0.0007745848
HNMT,-0.00077294424,0.00077294424
CEP126,-0.0007728486,0.0007728486
DDR2,0.0007668596,0.0007668596
PDZK1,-0.0007667004,0.0007667004
IGLV7-46,0.0007656173,0.0007656173
PDLIM3,0.00075416494,0.00075416494
TNNT1,-0.00075230136,0.00075230136
IGLV3-10,0.0007490839,0.0007490839
LINC00663,-0.000736867,0.000736867
PEG10,0.00073630956,0.00073630956
MEST,0.0007345893,0.0007345893
IGLV8-61,0.0007321204,0.0007321204
ALG1L2,-0.0007296993,0.0007296993
TUSC3,-0.00072818616,0.00072818616
ST8SIA6,-0.00072686415,0.00072686415
CXCL12,0.00072571734,0.00072571734
HCK,-0.0007256058,0.0007256058
IGKV1D-13,0.0007214326,0.0007214326
ITPKC,-0.0007173391,0.0007173391
IGLV3-27,0.0007098529,0.0007098529
DSG2,0.00070929545,0.00070929545
TRBV11-3,0.0007085946,0.0007085946
IGHV3-13,0.00070829195,0.00070829195
IGLV3-25,-0.00070798927,0.00070798927
CX3CR1,0.00070789375,0.00070789375
IGHV3-33,0.00070728845,0.00070728845
CNN3,-0.000706954,0.000706954
CAVIN1,0.00070657174,0.00070657174
KRT19,-0.0007051859,0.0007051859
FKBP9,0.00070432585,0.00070432585
ZBTB18,0.00070344977,0.00070344977
CYBRD1,-0.00070257374,0.00070257374
CD34,-0.0007013473,0.0007013473
PTGIR,-0.00070015265,0.00070015265
OSBPL6,-0.0006991492,0.0006991492
CSF1R,-0.0006978909,0.0006978909
FBLN1,-0.0006977475,0.0006977475
CXCL2,-0.0006977157,0.0006977157
ANK3,-0.0006932399,0.0006932399
FBLN2,-0.0006911374,0.0006911374
IGLV2-11,0.00068932155,0.00068932155
CCND1,0.0006875376,0.0006875376
SCN1B,-0.0006846705,0.0006846705
IRX3,-0.0006836352,0.0006836352
RAPGEF5,0.0006813257,0.0006813257
SELENBP1,0.0006726448,0.0006726448
TYMS,-0.00067202357,0.00067202357
TSKU,-0.00067157764,0.00067157764
GNRH1,-0.0006698733,0.0006698733
MME,0.00066756376,0.00066756376
COL4A2,-0.00066641695,0.00066641695
COL16A1,0.0006647763,0.0006647763
TIMP2,-0.00066356576,0.00066356576
DPYSL3,0.00066308794,0.00066308794
CELSR2,-0.00065985456,0.00065985456
LTK,-0.0006581024,0.0006581024
KLK1,-0.0006577838,0.0006577838
MGST1,0.00065106223,0.00065106223
PLGLB1,-0.00064974016,0.00064974016
ADAM28,-0.00064806774,0.00064806774
LY6K,0.0006452484,0.0006452484
RRAGD,-0.0006441494,0.0006441494
NLN,-0.0006429548,0.0006429548
EXT1,-0.0006418239,0.0006418239
IL17RC,0.0006384471,0.0006384471
BASP1,-0.00063768256,0.00063768256
TNFSF11,-0.00063637644,0.00063637644
NRP2,-0.0006332227,0.0006332227
MAP3K10,-0.00063014857,0.00063014857
TNFAIP2,-0.0006283487,0.0006283487
ITGA11,0.00062468526,0.00062468526
CA13,-0.00062255084,0.00062255084
IGHV5-10-1,-0.00062188186,0.00062188186
ASS1,-0.00062172255,0.00062172255
NFIX,0.0006192697,0.0006192697
ITSN1,-0.00061919,0.00061919
TFF3,-0.0006184414,0.0006184414
FMO2,-0.00061616366,0.00061616366
UQCC3,0.0006159088,0.0006159088
ACRBP,-0.00061479385,0.00061479385
TRAV24,-0.0006147779,0.0006147779
CCDC144NL-AS1,-0.0006135833,0.0006135833
AFF3,0.00061339216,0.00061339216
SLC7A2,0.00061269134,0.00061269134
SNORC,0.00060563517,0.00060563517
TMEM98,0.00060466357,0.00060466357
NAV2,0.00060370786,0.00060370786
TTC28,-0.00059520226,0.00059520226
THY1,-0.0005944218,0.0005944218
DIO2,0.0005930679,0.0005930679
TRBV5-5,0.0005907424,0.0005907424
IGF1R,0.0005857569,0.0005857569
MFAP2,-0.0005844507,0.0005844507
TRBV5-6,-0.00058253936,0.00058253936
A4GALT,-0.0005823482,0.0005823482
EFEMP1,0.00057917857,0.00057917857
AIF1L,-0.0005789237,0.0005789237
FAP,0.0005785255,0.0005785255
PODXL,-0.0005782069,0.0005782069
MT1G,-0.00057690084,0.00057690084
IGHV3-15,0.0005736515,0.0005736515
EBI3,-0.00057170825,0.00057170825
UBOX5,-0.0005714216,0.0005714216
PMP22,-0.00057103933,0.00057103933
JUP,0.00057021104,0.00057021104
RGS18,-0.0005695261,0.0005695261
RRM2,-0.0005681244,0.0005681244
KCTD14,-0.0005660856,0.0005660856
CHI3L1,-0.0005658308,0.0005658308
MRAS,-0.00056382385,0.00056382385
KLF11,0.0005623266,0.0005623266
MT3,-0.0005619602,0.0005619602
PTGDS,-0.0005608612,0.0005608612
IL1RL1,-0.000560463,0.000560463
ITGAD,0.000558695,0.000558695
PRRX1,0.0005556686,0.0005556686
FAM167B,-0.0005553023,0.0005553023
SCGB1D2,0.0005546811,0.0005546811
TNFRSF11B,-0.00055039645,0.00055039645
ANTXR1,0.00054851687,0.00054851687
RHOBTB1,-0.000548501,0.000548501
PM20D1,-0.0005430376,0.0005430376
ANKRD53,-0.0005430058,0.0005430058
ZNF704,0.00054287835,0.00054287835
AKR1C3,-0.00054015464,0.00054015464
SDS,-0.0005384025,0.0005384025
CLMP,-0.00053816364,0.00053816364
TRAV2,-0.00053658674,0.00053658674
CDH11,0.00053626817,0.00053626817
S100B,-0.00053599745,0.00053599745
KCNA2,-0.00053371966,0.00053371966
ARHGEF10L,-0.00053346483,0.00053346483
PYGL,-0.00053144194,0.00053144194
RAPH1,-0.0005307889,0.0005307889
KCNMB3,-0.0005272369,0.0005272369
KLHL17,-0.00052685465,0.00052685465
CCR10,0.0005255963,0.0005255963
ZNF667-AS1,0.00052449724,0.00052449724
LOXL2,-0.0005209772,0.0005209772
GUCY1A1,0.00051930477,0.00051930477
EGFL7,0.00051691546,0.00051691546
HSPB6,0.0005168518,0.0005168518
ADGRL2,0.0005145422,0.0005145422
CNN1,0.00051051244,0.00051051244
RBP1,-0.0005101142,0.0005101142
SNCG,-0.00050947705,0.00050947705
AMOTL1,0.0005082665,0.0005082665
DAPK1,-0.0005080754,0.0005080754
DRAIC,0.00050614803,0.00050614803
RAPGEF3,-0.00050506496,0.00050506496
GSTO2,-0.0005050331,0.0005050331
HDAC11-AS1,-0.0005028987,0.0005028987
HAAO,-0.0005006847,0.0005006847
FMO1,0.0004983114,0.0004983114
GALNT12,0.0004951736,0.0004951736
FMO5,-0.0004951099,0.0004951099
MKRN3,0.00049458427,0.00049458427
IGLV1-36,0.00049130304,0.00049130304
IGHV3-20,-0.00049023586,0.00049023586
BAALC,0.0004899333,0.0004899333
CCDC80,0.00048719364,0.00048719364
ANGPTL4,0.00048687507,0.00048687507
RPS6KA2,-0.00048682728,0.00048682728
CTH,0.00048636537,0.00048636537
PECAM1,-0.00048513888,0.00048513888
ANXA3,0.00048099758,0.00048099758
SMAD1,0.0004787836,0.0004787836
ENTPD2,-0.00047859244,0.00047859244
ZNF532,-0.00047824197,0.00047824197
IGHV1-24,0.00047814645,0.00047814645
IGLV10-54,0.0004772863,0.0004772863
SMOC2,0.00047605985,0.00047605985
RAMP2,-0.0004747697,0.0004747697
RCAN2,0.0004747219,0.0004747219
TEAD1,-0.00047187074,0.00047187074
HSPA12A,-0.0004712814,0.0004712814
CHST3,-0.00047075583,0.00047075583
MMP14,-0.00046925852,0.00046925852
TMEM51,-0.00046881253,0.00046881253
TBX2,-0.00046863736,0.00046863736
PFN2,0.00046863736,0.00046863736
LRFN4,-0.00046725164,0.00046725164
HOXC10,-0.00046718793,0.00046718793
FSCN1,-0.00046683743,0.00046683743
EPB41L1,-0.0004666463,0.0004666463
DCBLD2,0.0004650376,0.0004650376
FAM110B,-0.00046486236,0.00046486236
CPB1,0.00046478273,0.00046478273
TUBA3D,-0.00046334922,0.00046334922
PRSS8,0.00046282355,0.00046282355
RASSF4,-0.00046183605,0.00046183605
EDN1,-0.00046177235,0.00046177235
PAPSS2,-0.00046032286,0.00046032286
BGLAP,-0.0004594787,0.0004594787
RAB3IL1,0.00045919194,0.00045919194
SIGLEC7,-0.00045865044,0.00045865044
TRAV9-2,0.00045583115,0.00045583115
AGR3,0.00045567186,0.00045567186
KCTD1,0.00045473207,0.00045473207
CCL8,-0.00045466836,0.00045466836
ABLIM3,-0.00045414275,0.00045414275
COPZ2,-0.00045353748,0.00045353748
NRP1,0.00045237472,0.00045237472
CHI3L2,0.00045060672,0.00045060672
CACNA1I,-0.0004490776,0.0004490776
TLR3,0.00044512743,0.00044512743
DST,0.00044391688,0.00044391688
RAB23,-0.0004431683,0.0004431683
ANGPTL2,-0.00044248338,0.00044248338
AGAP4,-0.00044192586,0.00044192586
SYBU,-0.00044184623,0.00044184623
TRAV40,0.00044154358,0.00044154358
SEC24B-AS1,-0.0004395367,0.0004395367
CGA,-0.00043934555,0.00043934555
TSPAN1,-0.0004375934,0.0004375934
EMCN,0.00043666962,0.00043666962
CD9,-0.00043388217,0.00043388217
PLA2G2D,-0.00043329285,0.00043329285
CFH,0.00043109473,0.00043109473
ELOVL2,-0.0004299957,0.0004299957
EFCAB13,-0.00042954972,0.00042954972
TNS1,0.00042915155,0.00042915155
WDFY3,-0.0004273357,0.0004273357
ALDH7A1,0.00042634818,0.00042634818
FSIP2,0.0004253447,0.0004253447
CRYBG3,-0.00042526505,0.00042526505
PRLR,-0.0004227803,0.0004227803
CTBP2,0.00042242985,0.00042242985
RHOBTB3,-0.00042222277,0.00042222277
GPRC5B,0.00042204757,0.00042204757
MXRA5,0.00042168124,0.00042168124
TPST1,0.00042152195,0.00042152195
TPD52L1,-0.00042096447,0.00042096447
GABRP,0.00042043882,0.00042043882
CCL21,0.00042010433,0.00042010433
AP1M2,0.00041816113,0.00041816113
TRGV7,0.00041811334,0.00041811334
LTBP1,0.0004179859,0.0004179859
NRIR,-0.00041777885,0.00041777885
IGLC3,0.0004177151,0.0004177151
HBD,0.0004177151,0.0004177151
TRBV6-4,-0.00041710987,0.00041710987
TRAV8-3,-0.00041596303,0.00041596303
EPHX1,0.00041194915,0.00041194915
PLCG2,-0.00041188544,0.00041188544
HSPB8,-0.0004105634,0.0004105634
MAP9,0.00040973513,0.00040973513
PDE2A,-0.00040868387,0.00040868387
SH3PXD2B,-0.00040866795,0.00040866795
MFAP5,-0.00040855646,0.00040855646
TMSB15A,0.00040811047,0.00040811047
SAMD14,-0.00040799897,0.00040799897
COL6A1,-0.00040672472,0.00040672472
GPM6B,-0.00040578496,0.00040578496
LAMA4,-0.00040560975,0.00040560975
ID1,0.00040274268,0.00040274268
WASF1,0.0004011658,0.0004011658
CLDN4,0.00040107023,0.00040107023
PLBD1,-0.00040044903,0.00040044903
DIP2C,-0.00039992342,0.00039992342
PLPPR2,0.00039942964,0.00039942964
GSTM5,0.00039866508,0.00039866508
PTOV1-AS1,-0.00039767753,0.00039767753
EMP1,0.0003957343,0.0003957343
PRELP,0.00039466712,0.00039466712
LRP3,-0.00039446008,0.00039446008
FAAH,-0.000394253,0.000394253
CD180,-0.00039393443,0.00039393443
IGKC,-0.0003938548,0.0003938548
ADH1B,0.00039318582,0.00039318582
CRNDE,-0.00039253276,0.00039253276
MMRN1,0.00039156113,0.00039156113
RBMS2,-0.000389156,0.000389156
ITGBL1,0.0003890445,0.0003890445
PLCD3,-0.00038894892,0.00038894892
SLC4A11,-0.00038827994,0.00038827994
ACTG2,-0.00038655972,0.00038655972
NUPR1,-0.0003858111,0.0003858111
CDO1,0.0003852536,0.0003852536
SNAI2,-0.0003850147,0.0003850147
CD248,-0.0003849032,0.0003849032
RHEX,-0.00038447313,0.00038447313
ARHGAP24,-0.0003844572,0.0003844572
TCIM,-0.00038359707,0.00038359707
IGHV4-34,0.00038340595,0.00038340595
PCDH9,-0.00038334224,0.00038334224
VWF,0.0003828803,0.0003828803
PPIC,-0.0003821476,0.0003821476
ZNF768,-0.0003820839,0.0003820839
FAT1,0.00038163792,0.00038163792
OTOA,-0.00038044332,0.00038044332
ADM5,0.00037875492,0.00037875492
CFI,0.000378516,0.000378516
B3GNT3,-0.00037749662,0.00037749662
OLFML2B,0.00037738512,0.00037738512
IGLV3-9,-0.0003763657,0.0003763657
TCN2,-0.0003749959,0.0003749959
CLDN1,0.00037469325,0.00037469325
ZNF831,0.0003730208,0.0003730208
MDFI,0.00037118906,0.00037118906
GULP1,0.00037102978,0.00037102978
C3,-0.00036867242,0.00036867242
SNHG18,0.000368545,0.000368545
IGKV2OR22-4,-0.0003684813,0.0003684813
HOMER3,-0.00036714334,0.00036714334
LINC02432,-0.00036578943,0.00036578943
KYNU,-0.00036523194,0.00036523194
SYNPO2,-0.00036475412,0.00036475412
P3H2,0.0003631613,0.0003631613
PKIB,0.0003628905,0.0003628905
THSD1,-0.00036246044,0.00036246044
IGKV3D-11,0.0003597208,0.0003597208
KLHL23,-0.00035951374,0.00035951374
SNCA,0.0003590837,0.0003590837
ST6GALNAC2,-0.00035661482,0.00035661482
TEAD2,0.0003564715,0.0003564715
MIR34AHG,-0.0003563122,0.0003563122
ME1,-0.0003559618,0.0003559618
PLA2G2A,-0.00035522907,0.00035522907
MFAP3L,-0.00035401856,0.00035401856
LRP1,0.00035363628,0.00035363628
CAP2,-0.00035283985,0.00035283985
TRGC2,0.00035237795,0.00035237795
ADGRL4,0.00035164526,0.00035164526
NEURL1B,-0.00035027543,0.00035027543
GRB7,0.0003490012,0.0003490012
FOLR2,-0.00034686681,0.00034686681
SERPINA11,-0.00034603855,0.00034603855
RBMS3,-0.00034525807,0.00034525807
RNF144B,-0.00034497137,0.00034497137
C1orf210,-0.00034490766,0.00034490766
NAP1L2,-0.00034457317,0.00034457317
GLT8D2,0.0003442546,0.0003442546
ZNF516,-0.00034329892,0.00034329892
COMP,0.00034325113,0.00034325113
IGKV2D-24,0.00034205653,0.00034205653
IGF1,-0.00034133976,0.00034133976
B9D1,-0.00034133976,0.00034133976
RTN1,-0.00034070262,0.00034070262
CDC42BPA,0.0003404,0.0003404
ZNF415,0.0003402248,0.0003402248
TRAV27,-0.00033995401,0.00033995401
CDC42EP1,0.00033968323,0.00033968323
IGF2,0.00033950803,0.00033950803
NUPR2,0.00033914167,0.00033914167
PAWR,0.000337963,0.000337963
WIF1,0.00033726217,0.00033726217
DMXL2,0.0003350322,0.0003350322
LRP11,-0.0003348092,0.0003348092
FARP1,0.0003334235,0.0003334235
GLYATL2,0.0003315599,0.0003315599
IGHV2-26,0.0003314643,0.0003314643
NR2F2,0.00033138468,0.00033138468
ICAM4,0.0003307794,0.0003307794
LYVE1,-0.00033069978,0.00033069978
IL17A,-0.00032901138,0.00032901138
GPC3,-0.0003281672,0.0003281672
TRAV39,-0.00032807162,0.00032807162
PNOC,-0.00032792828,0.00032792828
LAMP5,0.0003272115,0.0003272115
ARHGEF38,-0.0003272115,0.0003272115
PLXDC2,0.00032702036,0.00032702036
NEXN,-0.00032665403,0.00032665403
SLC16A4,0.00032635138,0.00032635138
THBS1,0.00032633546,0.00032633546
SLC8A1-AS1,-0.00032595318,0.00032595318
SYNPO,-0.00032549127,0.00032549127
FERMT2,0.00032531607,0.00032531607
IGKV3D-20,0.0003246471,0.0003246471
EPB41L4A,0.0003244878,0.0003244878
SULT1A2,-0.0003242489,0.0003242489
CLMN,0.00032412144,0.00032412144
TANC1,-0.0003227357,0.0003227357
TEAD4,-0.00032259236,0.00032259236
SGCE,0.00032179596,0.00032179596
NUAK1,-0.0003216048,0.0003216048
LTBP2,0.0003214296,0.0003214296
IGSF10,-0.00032101548,0.00032101548
LAMB2,0.00032087212,0.00032087212
PRR19,0.00032047392,0.00032047392
B4GALNT4,0.00032013943,0.00032013943
PTPRG,-0.000319789,0.000319789
TBC1D24,-0.0003184351,0.0003184351
JDP2,0.0003183714,0.0003183714
EHF,0.00031833953,0.00031833953
C5AR1,-0.0003183236,0.0003183236
MFAP4,-0.00031789354,0.00031789354
GATA3-AS1,-0.00031708123,0.00031708123
ABCC9,0.00031626888,0.00031626888
DLK1,-0.0003154884,0.0003154884
ADORA2B,-0.00031376816,0.00031376816
ZNF215,0.00031329034,0.00031329034
ALB,-0.0003126532,0.0003126532
MITF,-0.00031244615,0.00031244615
MICALL2,0.00031144265,0.00031144265
ZNF662,-0.00031136302,0.00031136302
RBP4,0.00031035955,0.00031035955
TUBB6,0.00031034363,0.00031034363
THBS4,-0.00031008877,0.00031008877
GUCY1B1,0.00030946758,0.00030946758
SLC8A1,-0.00030747656,0.00030747656
BTK,-0.00030742877,0.00030742877
TRGV11,0.00030733322,0.00030733322
TRIM45,-0.00030718985,0.00030718985
DOK5,-0.00030707836,0.00030707836
ERG,0.00030647308,0.00030647308
MAP1B,0.0003063616,0.0003063616
ANK2,-0.00030594747,0.00030594747
MSLN,0.0003057404,0.0003057404
DNAH8,-0.0003043865,0.0003043865
LYAR,-0.00030323968,0.00030323968
GYG2,0.00030284148,0.00030284148
SLCO4C1,0.00030282556,0.00030282556
ZC2HC1C,-0.00030062746,0.00030062746
TPM1-AS,-0.00030038855,0.00030038855
C6orf163,0.0003000859,0.0003000859
IGF2BP3,-0.0002990665,0.0002990665
F2RL3,0.00029890722,0.00029890722
TCEAL9,-0.0002984931,0.0002984931
PTGES,-0.00029823824,0.00029823824
GRB14,0.00029728256,0.00029728256
MEIS2,0.00029717106,0.00029717106
MOB3B,-0.00029710736,0.00029710736
NREP,0.00029688436,0.00029688436
MIR181A2HG,0.00029654987,0.00029654987
IGLV1-47,0.0002961835,0.0002961835
RAB9B,-0.00029557824,0.00029557824
TRIM7,0.0002954827,0.0002954827
TRIM2,0.0002952597,0.0002952597
NFIB,-0.00029462256,0.00029462256
ARHGEF16,0.00029444735,0.00029444735
C9orf43,-0.0002935235,0.0002935235
TTC23,0.00029314126,0.00029314126
ADCY6,-0.0002931094,0.0002931094
MSRB3,-0.0002924882,0.0002924882
SORT1,-0.00029247228,0.00029247228
IL34,-0.00029089538,0.00029089538
MISP,0.00029049718,0.00029049718
PTK6,-0.00029048126,0.00029048126
COL12A1,-0.0002901149,0.0002901149
TUBB3,-0.00028997156,0.00028997156
BMPR1B,-0.0002898919,0.0002898919
ERICH3,-0.00028981228,0.00028981228
CSF3R,-0.00028968483,0.00028968483
LRRK1,0.00028946184,0.00028946184
GRPR,0.0002886336,0.0002886336
MATN3,0.00028853802,0.00028853802
TSPAN6,0.0002866585,0.0002866585
LMO2,0.000286547,0.000286547
CLEC14A,0.0002856869,0.0002856869
FLRT2,-0.00028504975,0.00028504975
GSN,-0.00028489047,0.00028489047
IGLV2-18,-0.00028454006,0.00028454006
SORBS2,0.00028436485,0.00028436485
PGGHG,0.0002839348,0.0002839348
DEGS2,0.00028379145,0.00028379145
IL6,-0.0002828676,0.0002828676
TMTC1,-0.00028245346,0.00028245346
ADCY9,0.00028173672,0.00028173672
TNS2,-0.00028162522,0.00028162522
TCL1A,-0.0002807173,0.0002807173
ENPP5,-0.00028039876,0.00028039876
MPEG1,-0.00027988903,0.00027988903
LINC02029,-0.00027880594,0.00027880594
CD93,0.00027834403,0.00027834403
PCDHGA6,0.00027829624,0.00027829624
VCAN,-0.0002771972,0.0002771972
AHNAK2,0.0002764008,0.0002764008
DTNA,0.00027569995,0.00027569995
PRICKLE2,-0.00027520617,0.00027520617
LRRC26,-0.00027519025,0.00027519025
HBM,0.0002746646,0.0002746646
CCDC149,-0.00027421862,0.00027421862
LINC01116,0.0002731674,0.0002731674
TFAP2C,0.0002728329,0.0002728329
SMIM10L2A,-0.00027245062,0.00027245062
CDC42EP2,0.00027237096,0.00027237096
SMIM22,-0.00027205242,0.00027205242
IGLV1-50,-0.00027181348,0.00027181348
PDZD2,-0.00027174977,0.00027174977
NDUFA4L2,0.00027167014,0.00027167014
MEIS3,-0.0002714312,0.0002714312
ERBB2,0.000271033,0.000271033
RAB36,0.00027037994,0.00027037994
LINC01016,-0.0002701092,0.0002701092
DYRK3,0.0002695517,0.0002695517
BLNK,0.00026953575,0.00026953575
CAPS,0.00026948797,0.00026948797
LINC01001,-0.0002694402,0.0002694402
LHFPL2,-0.00026851636,0.00026851636
OLFML3,-0.00026835708,0.00026835708
EPYC,0.00026821374,0.00026821374
ARHGAP22,0.00026789517,0.00026789517
HTR3A,0.0002674651,0.0002674651
LAMA5,-0.00026738548,0.00026738548
CKB,-0.0002670032,0.0002670032
SLC15A3,-0.00026609527,0.00026609527
LCAT,-0.00026606343,0.00026606343
LMTK3,0.00026536259,0.00026536259
SPR,0.00026523517,0.00026523517
ARHGAP29,-0.00026322823,0.00026322823
PDGFRB,0.0002621451,0.0002621451
PLS3,-0.00026212918,0.00026212918
CCDC24,0.0002611257,0.0002611257
IGFBP6,0.0002604886,0.0002604886
CHRD,0.00025985145,0.00025985145
ALPK3,0.00025983553,0.00025983553
EDNRB,0.00025935768,0.00025935768
ZNF385D,0.00025837016,0.00025837016
SPRY3,0.0002582268,0.0002582268
ROBO1,-0.00025677733,0.00025677733
IGHV4-31,0.00025655434,0.00025655434
STAC2,0.00025645876,0.00025645876
