gene,drift_velocity,abs_drift
AMY2B,2.2774919e-05,2.2774919e-05
DNAAF1,2.2702387e-05,2.2702387e-05
CPB2-AS1,2.2557324e-05,2.2557324e-05
OVOL3,2.2502925e-05,2.2502925e-05
HAS1,-2.2484792e-05,2.2484792e-05
IGHV1OR15-2,-2.2375994e-05,2.2375994e-05
STAR,-2.2303462e-05,2.2303462e-05
ANKRD24,-2.2194665e-05,2.2194665e-05
GLIS1,-2.2122134e-05,2.2122134e-05
HOXD1,2.2122134e-05,2.2122134e-05
GYG2,-2.2049602e-05,2.2049602e-05
SGIP1,-2.2031469e-05,2.2031469e-05
RN7SL832P,2.2013337e-05,2.2013337e-05
HOXD9,2.197707e-05,2.197707e-05
ITGB1BP2,-2.1868273e-05,2.1868273e-05
ERG,-2.159628e-05,2.159628e-05
SCHIP1,2.146935e-05,2.146935e-05
PDE11A,2.1396818e-05,2.1396818e-05
LINC01956,-2.1197357e-05,2.1197357e-05
FNDC10,-2.1124824e-05,2.1124824e-05
PCSK1,-2.0707768e-05,2.0707768e-05
ERICH3,-2.065337e-05,2.065337e-05
ANKRD1,2.0544572e-05,2.0544572e-05
VSTM2L,2.0490173e-05,2.0490173e-05
APCDD1L,2.0490173e-05,2.0490173e-05
TNMD,2.0381376e-05,2.0381376e-05
ZIC1,-2.0308844e-05,2.0308844e-05
ZNF454,-2.0000585e-05,2.0000585e-05
GPR39,1.9891788e-05,1.9891788e-05
ABI3BP,-1.985552e-05,1.985552e-05
VEPH1,-1.9583527e-05,1.9583527e-05
ROBO4,1.9492863e-05,1.9492863e-05
HTR3A,-1.9456598e-05,1.9456598e-05
SLC1A6,1.9420331e-05,1.9420331e-05
TMEM213,-1.9275269e-05,1.9275269e-05
FBLL1,1.9184605e-05,1.9184605e-05
SLFNL1,1.9148338e-05,1.9148338e-05
EBF4,1.909394e-05,1.909394e-05
IGLV8-61,1.9039542e-05,1.9039542e-05
NNAT,-1.8894478e-05,1.8894478e-05
RANBP17,1.8858213e-05,1.8858213e-05
CFAP74,-1.8840079e-05,1.8840079e-05
VSIG2,-1.8803814e-05,1.8803814e-05
CRYBB1,-1.8767549e-05,1.8767549e-05
ORM2,1.8604353e-05,1.8604353e-05
SPTLC3,-1.8513687e-05,1.8513687e-05
CARD10,1.840489e-05,1.840489e-05
TMEM35A,-1.8296092e-05,1.8296092e-05
TNNT2,-1.815103e-05,1.815103e-05
KLHL23,1.8042232e-05,1.8042232e-05
PLXNB3,1.7933435e-05,1.7933435e-05
CDA,-1.789717e-05,1.789717e-05
IGLV3-12,1.7788372e-05,1.7788372e-05
ADGRG6,1.7443846e-05,1.7443846e-05
ABCA9,1.7407581e-05,1.7407581e-05
MAGEA4,1.7407581e-05,1.7407581e-05
PTPRN,1.7371314e-05,1.7371314e-05
CSTA,-1.7063056e-05,1.7063056e-05
KCNF1,-1.6972392e-05,1.6972392e-05
SPAG17,1.6972392e-05,1.6972392e-05
UTS2B,1.6917993e-05,1.6917993e-05
ERAS,-1.689986e-05,1.689986e-05
CLDN8,-1.6809196e-05,1.6809196e-05
SLC38A4,1.671853e-05,1.671853e-05
CYP24A1,-1.6537202e-05,1.6537202e-05
NPR3,1.6537202e-05,1.6537202e-05
MTCL1,1.6428405e-05,1.6428405e-05
SLC13A2,-1.6410271e-05,1.6410271e-05
CFAP47,1.6301474e-05,1.6301474e-05
RAB26,-1.628334e-05,1.628334e-05
HOXB9,1.6228942e-05,1.6228942e-05
EIF4E1B,-1.6156411e-05,1.6156411e-05
DUSP9,1.6156411e-05,1.6156411e-05
SLC6A9,-1.602948e-05,1.602948e-05
USP31,1.5830019e-05,1.5830019e-05
SDS,1.577562e-05,1.577562e-05
TMLHE-AS1,-1.577562e-05,1.577562e-05
SMOC2,1.5721222e-05,1.5721222e-05
IGHV3OR15-7,-1.5721222e-05,1.5721222e-05
SRRM2-AS1,1.5558026e-05,1.5558026e-05
CMTM5,1.5503627e-05,1.5503627e-05
PDIA2,1.5449228e-05,1.5449228e-05
KIF26A,1.5449228e-05,1.5449228e-05
IL37,-1.5376696e-05,1.5376696e-05
YAP1,-1.5249766e-05,1.5249766e-05
MYEOV,-1.5195367e-05,1.5195367e-05
TDRD5,-1.5159101e-05,1.5159101e-05
TMEM253,1.5140969e-05,1.5140969e-05
ADGRF4,-1.49777725e-05,1.49777725e-05
IGHV7-27,1.4760178e-05,1.4760178e-05
SEMA6B,-1.4596982e-05,1.4596982e-05
CFAP300,1.45607155e-05,1.45607155e-05
ADD2,-1.4542583e-05,1.4542583e-05
ATOH8,1.4343121e-05,1.4343121e-05
AUTS2,-1.4034862e-05,1.4034862e-05
DCD,1.3871666e-05,1.3871666e-05
SLC15A3,-1.3762869e-05,1.3762869e-05
LINC02188,-1.3255148e-05,1.3255148e-05
IGHV3OR16-12,1.3255148e-05,1.3255148e-05
TRPC4,-1.31826155e-05,1.31826155e-05
GPR84,1.3164483e-05,1.3164483e-05
MAP3K10,-1.3110084e-05,1.3110084e-05
MPP4,-1.3037553e-05,1.3037553e-05
NAT8L,1.3019419e-05,1.3019419e-05
TEAD3,1.3019419e-05,1.3019419e-05
ADIPOQ,-1.2856223e-05,1.2856223e-05
EBF3,-1.2801825e-05,1.2801825e-05
CLEC4C,1.2765559e-05,1.2765559e-05
SERPINB3,1.2747426e-05,1.2747426e-05
PLA2G4A,1.2693027e-05,1.2693027e-05
PCDHGA3,1.2693027e-05,1.2693027e-05
DOCK6,1.2674895e-05,1.2674895e-05
ASPA,-1.258423e-05,1.258423e-05
SPRR1B,1.2547965e-05,1.2547965e-05
IL1R2,1.2402901e-05,1.2402901e-05
ANKRD6,-1.233037e-05,1.233037e-05
ADGRL2,1.2275971e-05,1.2275971e-05
IGLV4-60,1.2221572e-05,1.2221572e-05
WWC2-AS2,-1.2167174e-05,1.2167174e-05
NT5DC3,1.2112775e-05,1.2112775e-05
BVES,-1.2003978e-05,1.2003978e-05
EPB41L4A,1.19677115e-05,1.19677115e-05
HOXB-AS3,-1.1931445e-05,1.1931445e-05
LINC02043,-1.1822648e-05,1.1822648e-05
ST6GAL2,-1.1804515e-05,1.1804515e-05
KERA,1.1659453e-05,1.1659453e-05
HSPB2,1.1514389e-05,1.1514389e-05
CALHM5,1.1405592e-05,1.1405592e-05
LYVE1,-1.1405592e-05,1.1405592e-05
CLEC2L,1.1224263e-05,1.1224263e-05
OXTR,1.1115466e-05,1.1115466e-05
C2orf15,1.10792e-05,1.10792e-05
LINC01842,1.1042934e-05,1.1042934e-05
ZNF727,1.0970402e-05,1.0970402e-05
TRBV10-1,-1.0970402e-05,1.0970402e-05
SCARA5,1.0897871e-05,1.0897871e-05
HORMAD1,1.0879738e-05,1.0879738e-05
IGLV2-5,1.0861605e-05,1.0861605e-05
GRIA2,-1.0752808e-05,1.0752808e-05
IGF2BP1,-1.0752808e-05,1.0752808e-05
SUGCT,1.0680276e-05,1.0680276e-05
SGCD,1.0571479e-05,1.0571479e-05
TRBV6-4,-1.0553345e-05,1.0553345e-05
PRND,1.0535213e-05,1.0535213e-05
ZC3HAV1L,-1.0535213e-05,1.0535213e-05
CFAP69,1.051708e-05,1.051708e-05
NMNAT2,1.0444548e-05,1.0444548e-05
GAS1RR,1.0372017e-05,1.0372017e-05
TREX2,1.0317618e-05,1.0317618e-05
BRINP2,1.0263219e-05,1.0263219e-05
FAM124A,9.973093e-06,9.973093e-06
TFPI2,9.973093e-06,9.973093e-06
PODN,9.973093e-06,9.973093e-06
MAP3K15,9.864296e-06,9.864296e-06
HR,9.7554985e-06,9.7554985e-06
LMF1-AS1,-9.737365e-06,9.737365e-06
FYB2,-9.574169e-06,9.574169e-06
IQCD,9.574169e-06,9.574169e-06
KIAA1614,-9.556036e-06,9.556036e-06
IGLV1-50,9.519771e-06,9.519771e-06
IGLV3-10,9.519771e-06,9.519771e-06
DQX1,9.447239e-06,9.447239e-06
KIF17,9.429106e-06,9.429106e-06
CYP26B1,-9.374708e-06,9.374708e-06
HOXA9,9.157113e-06,9.157113e-06
RAB40A,-9.102714e-06,9.102714e-06
SPATA18,-8.975784e-06,8.975784e-06
GPX3,8.885119e-06,8.885119e-06
GRM8,8.776322e-06,8.776322e-06
MLXIPL,8.631258e-06,8.631258e-06
SIGLEC14,8.558727e-06,8.558727e-06
VEGFD,-8.468062e-06,8.468062e-06
IGFBP7-AS1,-8.413664e-06,8.413664e-06
IGHV3-19,8.395531e-06,8.395531e-06
GPR158,-8.268601e-06,8.268601e-06
CTDSPL,8.2504675e-06,8.2504675e-06
PLA2G5,8.069139e-06,8.069139e-06
CLC,8.01474e-06,8.01474e-06
MMP16,-7.996608e-06,7.996608e-06
TMEM61,-7.942209e-06,7.942209e-06
TFAP2A-AS1,7.88781e-06,7.88781e-06
EMILIN3,7.869677e-06,7.869677e-06
SCN2B,7.851544e-06,7.851544e-06
ITGA8,7.760879e-06,7.760879e-06
BPIFB2,-7.724614e-06,7.724614e-06
SH2D6,7.670215e-06,7.670215e-06
EYA1,7.5976836e-06,7.5976836e-06
CHMP1B-AS1,7.380089e-06,7.380089e-06
ASGR2,-7.380089e-06,7.380089e-06
SLC6A1,7.2894245e-06,7.2894245e-06
DCX,-7.2531584e-06,7.2531584e-06
RASSF9,7.2168928e-06,7.2168928e-06
COX7B2,-7.162494e-06,7.162494e-06
ADGRF1,7.144361e-06,7.144361e-06
FHDC1,6.981165e-06,6.981165e-06
LINC01016,-6.981165e-06,6.981165e-06
C2orf73,-6.9448993e-06,6.9448993e-06
ALX4,6.872368e-06,6.872368e-06
HMGA2,-6.854235e-06,6.854235e-06
SELE,6.8179693e-06,6.8179693e-06
PRAP1,6.691039e-06,6.691039e-06
NKAIN1,6.5641084e-06,6.5641084e-06
SLC12A1,-6.5097097e-06,6.5097097e-06
F13A1,-6.491577e-06,6.491577e-06
UNC13A,-6.473444e-06,6.473444e-06
ADCY10,6.455311e-06,6.455311e-06
CCDC68,-6.3827797e-06,6.3827797e-06
LINGO1,-6.3646467e-06,6.3646467e-06
TRABD2B,-6.328381e-06,6.328381e-06
PIEZO2,6.328381e-06,6.328381e-06
GASAL1,-6.2558493e-06,6.2558493e-06
EPHB1,-6.237716e-06,6.237716e-06
CA6,6.092653e-06,6.092653e-06
SLC2A5,5.9657227e-06,5.9657227e-06
TRGV11,5.9657227e-06,5.9657227e-06
SERPINB4,5.8931914e-06,5.8931914e-06
TTLL7,5.8750584e-06,5.8750584e-06
SIGLEC6,5.8569253e-06,5.8569253e-06
RAET1E,-5.8387927e-06,5.8387927e-06
MATN3,-5.7118623e-06,5.7118623e-06
APOC3,5.6937297e-06,5.6937297e-06
ALPL,-5.6574636e-06,5.6574636e-06
TKTL1,5.621198e-06,5.621198e-06
PNLDC1,-5.621198e-06,5.621198e-06
NPY,-5.603065e-06,5.603065e-06
FGD5,5.5305336e-06,5.5305336e-06
BACE1-AS,-5.421736e-06,5.421736e-06
TM4SF18,5.38547e-06,5.38547e-06
GPR31,-5.2948058e-06,5.2948058e-06
SLC19A3,-5.2766727e-06,5.2766727e-06
IGHV3-35,-5.222274e-06,5.222274e-06
CHRM3,-5.222274e-06,5.222274e-06
LRRIQ1,5.1497427e-06,5.1497427e-06
HS6ST2,-5.1497427e-06,5.1497427e-06
TTLL9,-5.077211e-06,5.077211e-06
COL21A1,-5.0409453e-06,5.0409453e-06
RAB39A,-5.0228123e-06,5.0228123e-06
KNDC1,-4.9684136e-06,4.9684136e-06
RNF180,-4.914015e-06,4.914015e-06
ADAMTS18,4.8052175e-06,4.8052175e-06
LPIN3,4.8052175e-06,4.8052175e-06
HEYL,4.7870844e-06,4.7870844e-06
CBLN4,-4.750819e-06,4.750819e-06
FGB,4.732686e-06,4.732686e-06
CAPN6,4.714553e-06,4.714553e-06
ENTHD1,4.6782875e-06,4.6782875e-06
GP2,4.6601544e-06,4.6601544e-06
C1QTNF2,4.623889e-06,4.623889e-06
MYT1,4.533224e-06,4.533224e-06
TMEM170B,4.4969584e-06,4.4969584e-06
PRAC2,4.4606927e-06,4.4606927e-06
SMCR5,4.243098e-06,4.243098e-06
TNFAIP8L3,-4.188699e-06,4.188699e-06
TAL1,4.1343005e-06,4.1343005e-06
ARSI,-3.7353766e-06,3.7353766e-06
IGHV1OR16-4,3.7172438e-06,3.7172438e-06
TET2-AS1,-3.7172438e-06,3.7172438e-06
PYY,3.6447123e-06,3.6447123e-06
TP53TG5,3.6265792e-06,3.6265792e-06
LINC01087,3.5721805e-06,3.5721805e-06
CR2,3.5359149e-06,3.5359149e-06
SYT17,-3.5359149e-06,3.5359149e-06
AIFM3,3.3727188e-06,3.3727188e-06
MSX1,-3.354586e-06,3.354586e-06
FGF22,-3.3001872e-06,3.3001872e-06
GDNF,-3.3001872e-06,3.3001872e-06
OR51E2,-3.1913899e-06,3.1913899e-06
FRMPD3,-3.1913899e-06,3.1913899e-06
FMN2,-3.1732568e-06,3.1732568e-06
PMP2,-3.0644594e-06,3.0644594e-06
HPN-AS1,3.0463266e-06,3.0463266e-06
PPP2R3A,2.973795e-06,2.973795e-06
PKP1,2.955662e-06,2.955662e-06
RASGEF1C,2.7562003e-06,2.7562003e-06
MYBPC2,-2.7380675e-06,2.7380675e-06
GGN,-2.6474029e-06,2.6474029e-06
NRG3,2.5386055e-06,2.5386055e-06
LINC00520,-2.5023396e-06,2.5023396e-06
BPIFB1,2.4842068e-06,2.4842068e-06
LURAP1,2.3572766e-06,2.3572766e-06
SLC10A4,-2.3210107e-06,2.3210107e-06
TMEM121B,2.3028779e-06,2.3028779e-06
ZNF532,2.3028779e-06,2.3028779e-06
HTR1F,2.266612e-06,2.266612e-06
ACTC1,-2.2484792e-06,2.2484792e-06
ADM5,-2.121549e-06,2.121549e-06
CTXN2,2.085283e-06,2.085283e-06
NPIPB9,2.085283e-06,2.085283e-06
IBA57-DT,-2.0308844e-06,2.0308844e-06
FAM228A,1.9583529e-06,1.9583529e-06
SPATA12,1.9402198e-06,1.9402198e-06
PRTG,-1.922087e-06,1.922087e-06
MUC7,1.8676883e-06,1.8676883e-06
CPA3,1.8132896e-06,1.8132896e-06
RIIAD1,1.7226251e-06,1.7226251e-06
OBP2A,-1.7226251e-06,1.7226251e-06
SYT7,1.7226251e-06,1.7226251e-06
ZSCAN4,-1.6500936e-06,1.6500936e-06
IGKV2D-24,-1.5956949e-06,1.5956949e-06
OR7D2,1.577562e-06,1.577562e-06
TIE1,1.559429e-06,1.559429e-06
IGHV1-14,-1.559429e-06,1.559429e-06
SIM1,1.3962331e-06,1.3962331e-06
LPAR4,1.3599672e-06,1.3599672e-06
LRFN5,-1.3055685e-06,1.3055685e-06
GJA5,1.1967711e-06,1.1967711e-06
SLC10A5,-1.1967711e-06,1.1967711e-06
CNR1,1.1786383e-06,1.1786383e-06
ACTN3,-1.1423725e-06,1.1423725e-06
IL22RA2,-1.1242396e-06,1.1242396e-06
MFAP3L,-1.051708e-06,1.051708e-06
CCL1,-1.051708e-06,1.051708e-06
ABCC8,-9.973093e-07,9.973093e-07
SORCS1,-8.7037904e-07,8.7037904e-07
PKD2L1,8.1598034e-07,8.1598034e-07
GDPD2,7.9784746e-07,7.9784746e-07
UGT1A6,-7.6158165e-07,7.6158165e-07
SIGLEC7,-7.4344877e-07,7.4344877e-07
CFAP61,-7.4344877e-07,7.4344877e-07
LYPD2,-7.253159e-07,7.253159e-07
ALX3,-7.0718295e-07,7.0718295e-07
CCDC181,-6.709172e-07,6.709172e-07
SYNGR4,-6.3465137e-07,6.3465137e-07
GNGT1,-5.077211e-07,5.077211e-07
TMC1,-4.895882e-07,4.895882e-07
SRRM3,-4.895882e-07,4.895882e-07
SLC24A2,4.533224e-07,4.533224e-07
SLC6A12,4.3518952e-07,4.3518952e-07
TTLL10-AS1,4.170566e-07,4.170566e-07
RFLNA,3.9892373e-07,3.9892373e-07
CCR9,-3.9892373e-07,3.9892373e-07
LINC01140,-3.9892373e-07,3.9892373e-07
FAT3,-3.8079082e-07,3.8079082e-07
ADCYAP1R1,-3.4452503e-07,3.4452503e-07
CEACAM16,3.2639213e-07,3.2639213e-07
LINC00582,-3.2639213e-07,3.2639213e-07
SLC25A41,-3.0825925e-07,3.0825925e-07
HRC,3.0825925e-07,3.0825925e-07
THEM5,3.0825925e-07,3.0825925e-07
IL17F,2.9012634e-07,2.9012634e-07
GPR4,2.9012634e-07,2.9012634e-07
KRTAP5-10,2.1759476e-07,2.1759476e-07
ALK,2.1759476e-07,2.1759476e-07
TAC1,1.9946187e-07,1.9946187e-07
ATP6V1B1-AS1,1.9946187e-07,1.9946187e-07
IGSF1,-1.9946187e-07,1.9946187e-07
KRTAP5-8,1.8132897e-07,1.8132897e-07
TMPRSS9,-1.6319606e-07,1.6319606e-07
DYDC2,-1.4506317e-07,1.4506317e-07
SLC25A48,1.4506317e-07,1.4506317e-07
COL25A1,-1.4506317e-07,1.4506317e-07
TOMM20L,-1.4506317e-07,1.4506317e-07
SLC13A5,1.2693027e-07,1.2693027e-07
MYHAS,-1.0879738e-07,1.0879738e-07
AMTN,9.0664486e-08,9.0664486e-08
PABPC5,7.2531584e-08,7.2531584e-08
C6,-7.2531584e-08,7.2531584e-08
LINC00242,1.8132896e-08,1.8132896e-08
CDH8,1.8132896e-08,1.8132896e-08
IGHV3-22,-1.8132896e-08,1.8132896e-08
HLX-AS1,1.8132896e-08,1.8132896e-08
CLVS1,1.8132896e-08,1.8132896e-08
UGT2B17,1.8132896e-08,1.8132896e-08
TRBV7-5,-1.8132896e-08,1.8132896e-08
FAM131C,1.8132896e-08,1.8132896e-08
LAMA5-AS1,0.0,0.0
LINC00923,0.0,0.0
CFAP99,0.0,0.0
BMPER,0.0,0.0
PTPRD-AS1,0.0,0.0
TRAPPC3L,0.0,0.0
MIR3945HG,0.0,0.0
LINC01508,0.0,0.0
DLG1-AS1,0.0,0.0
CFAP206,0.0,0.0
LINC00327,0.0,0.0
TBX5-AS1,0.0,0.0
