gene,drift_velocity,abs_drift
MSH4,-3.9183193e-05,3.9183193e-05
CCL21,3.9087623e-05,3.9087623e-05
XKR4,3.9039838e-05,3.9039838e-05
FPGT-TNNI3K,3.8992053e-05,3.8992053e-05
NHSL1,3.8816845e-05,3.8816845e-05
LINC01615,-3.8800918e-05,3.8800918e-05
SP5,3.8721275e-05,3.8721275e-05
NPR3,3.8546066e-05,3.8546066e-05
VSIG4,3.8418642e-05,3.8418642e-05
METTL24,-3.8307146e-05,3.8307146e-05
EPS8,-3.8147864e-05,3.8147864e-05
TINCR,3.8131937e-05,3.8131937e-05
TRGV11,-3.8116006e-05,3.8116006e-05
SP2-AS1,3.7988582e-05,3.7988582e-05
TMTC1,-3.7574453e-05,3.7574453e-05
ICAM4,-3.7526668e-05,3.7526668e-05
RIPPLY3,3.7478883e-05,3.7478883e-05
PLIN1,3.741517e-05,3.741517e-05
GPC3,3.739924e-05,3.739924e-05
NAV3,3.725589e-05,3.725589e-05
MYEOV,3.708068e-05,3.708068e-05
LCN10,3.6937327e-05,3.6937327e-05
OVOL3,3.6841757e-05,3.6841757e-05
HSPB2,3.6682475e-05,3.6682475e-05
LINC01213,-3.6618763e-05,3.6618763e-05
SCN7A,3.6618763e-05,3.6618763e-05
CFAP61,3.6539124e-05,3.6539124e-05
GASAL1,3.6507266e-05,3.6507266e-05
TEAD3,-3.6427627e-05,3.6427627e-05
UPK2,3.6252415e-05,3.6252415e-05
INSRR,-3.6252415e-05,3.6252415e-05
IGHV1OR15-2,-3.615685e-05,3.615685e-05
BHMT2,3.615685e-05,3.615685e-05
TLR10,-3.6093137e-05,3.6093137e-05
INSR,-3.598164e-05,3.598164e-05
SCRG1,-3.5933856e-05,3.5933856e-05
PTAFR,3.5710862e-05,3.5710862e-05
AP3B2,-3.529673e-05,3.529673e-05
PARM1,3.4420682e-05,3.4420682e-05
PLA2G4A,3.435697e-05,3.435697e-05
LRRC36,-3.4245473e-05,3.4245473e-05
CDH4,-3.4149904e-05,3.4149904e-05
CPA3,-3.37517e-05,3.37517e-05
EYA2,-3.3624277e-05,3.3624277e-05
CCDC17,3.3608347e-05,3.3608347e-05
CCDC183,-3.359242e-05,3.359242e-05
ASGR2,3.3480923e-05,3.3480923e-05
ITGB1BP2,-3.3433138e-05,3.3433138e-05
LPCAT2,3.3369426e-05,3.3369426e-05
SLC38A3,-3.332164e-05,3.332164e-05
CALML6,-3.2939366e-05,3.2939366e-05
CDHR1,3.2859727e-05,3.2859727e-05
IGLC7,-3.2843796e-05,3.2843796e-05
ADAMTS9,3.2843796e-05,3.2843796e-05
ZNF667,3.2668588e-05,3.2668588e-05
ART3,3.2604876e-05,3.2604876e-05
ADGRG6,3.2429667e-05,3.2429667e-05
SCHIP1,3.239781e-05,3.239781e-05
DUSP9,3.2206673e-05,3.2206673e-05
MSX1,-3.2174816e-05,3.2174816e-05
ALG1L2,3.212703e-05,3.212703e-05
EPHB4,3.2079246e-05,3.2079246e-05
IGFN1,3.2047392e-05,3.2047392e-05
CC2D2A,-3.1537693e-05,3.1537693e-05
TRBV5-7,3.145805e-05,3.145805e-05
APOC4-APOC2,3.136248e-05,3.136248e-05
VLDLR-AS1,3.1346553e-05,3.1346553e-05
MPDZ,3.128284e-05,3.128284e-05
PLSCR2,3.1139487e-05,3.1139487e-05
CARD14,3.102799e-05,3.102799e-05
KLK4,-3.0996136e-05,3.0996136e-05
PID1,-3.086871e-05,3.086871e-05
EMILIN3,3.0136016e-05,3.0136016e-05
C2orf50,3.0136016e-05,3.0136016e-05
TKTL1,-3.0120087e-05,3.0120087e-05
MYRIP,3.0088231e-05,3.0088231e-05
PTGFR,-2.9865238e-05,2.9865238e-05
POTEJ,2.9833382e-05,2.9833382e-05
CNTN3,-2.9785597e-05,2.9785597e-05
TTC6,2.9705956e-05,2.9705956e-05
NPFFR1,-2.9610388e-05,2.9610388e-05
FIGN,2.9578532e-05,2.9578532e-05
GPBAR1,-2.9435178e-05,2.9435178e-05
GPR15,2.941925e-05,2.941925e-05
MMP10,2.898919e-05,2.898919e-05
ANGPTL4,2.8957335e-05,2.8957335e-05
LIPH,-2.8957335e-05,2.8957335e-05
CFAP74,-2.8893623e-05,2.8893623e-05
TBC1D30,2.875027e-05,2.875027e-05
LINC01235,-2.8559132e-05,2.8559132e-05
PDLIM3,2.8272425e-05,2.8272425e-05
ABLIM3,2.8097216e-05,2.8097216e-05
CLGN,2.8033503e-05,2.8033503e-05
VNN1,2.798572e-05,2.798572e-05
ANKRD24,-2.7953864e-05,2.7953864e-05
THUMPD3-AS1,2.7937935e-05,2.7937935e-05
F13A1,-2.7858294e-05,2.7858294e-05
ZNF843,-2.7842365e-05,2.7842365e-05
OSR1,2.7778653e-05,2.7778653e-05
HOXC8,2.7667156e-05,2.7667156e-05
C2orf15,-2.7428234e-05,2.7428234e-05
SPAG17,2.738045e-05,2.738045e-05
ANK2,-2.7173384e-05,2.7173384e-05
EXOC3L4,2.7141528e-05,2.7141528e-05
NLN,2.7141528e-05,2.7141528e-05
ST6GAL2,-2.7077816e-05,2.7077816e-05
RASSF9,2.7014103e-05,2.7014103e-05
PLG,-2.6998176e-05,2.6998176e-05
GNB3,-2.687075e-05,2.687075e-05
GYG2,-2.687075e-05,2.687075e-05
GRB7,2.6711468e-05,2.6711468e-05
EGR4,-2.6679612e-05,2.6679612e-05
LAMA5,2.6679612e-05,2.6679612e-05
ZCCHC12,2.6663685e-05,2.6663685e-05
TSC22D1-AS1,2.6376978e-05,2.6376978e-05
ITGA8,2.620177e-05,2.620177e-05
CTNND2,-2.6153984e-05,2.6153984e-05
CYP24A1,-2.6122128e-05,2.6122128e-05
TMEM178A,-2.61062e-05,2.61062e-05
RAD21-AS1,2.6074344e-05,2.6074344e-05
NPIPB6,2.5915062e-05,2.5915062e-05
ARHGAP40,2.585135e-05,2.585135e-05
TM4SF18,-2.5835421e-05,2.5835421e-05
TMEM170B,-2.575578e-05,2.575578e-05
LINC01948,2.5723924e-05,2.5723924e-05
TAF1L,2.542129e-05,2.542129e-05
FHL5,2.542129e-05,2.542129e-05
KCNAB1,2.5389434e-05,2.5389434e-05
EBF4,2.5230152e-05,2.5230152e-05
KCTD16,-2.518237e-05,2.518237e-05
SGCD,2.5118656e-05,2.5118656e-05
SPATA12,2.5007159e-05,2.5007159e-05
RSPO3,-2.4959374e-05,2.4959374e-05
SUGCT,2.4816021e-05,2.4816021e-05
ACSM5,2.473638e-05,2.473638e-05
NPIPB9,-2.4688597e-05,2.4688597e-05
SERPINA11,2.4624884e-05,2.4624884e-05
INTU,2.4608957e-05,2.4608957e-05
ROR1,-2.4258537e-05,2.4258537e-05
FAM149A,2.4083327e-05,2.4083327e-05
FCRL2,2.4083327e-05,2.4083327e-05
FCER2,-2.40674e-05,2.40674e-05
HEYL,2.3939974e-05,2.3939974e-05
MPEG1,-2.3701054e-05,2.3701054e-05
IGHV3-22,2.3589557e-05,2.3589557e-05
LRP3,-2.3573628e-05,2.3573628e-05
ADAMTS7,-2.3478058e-05,2.3478058e-05
AMOTL1,2.330285e-05,2.330285e-05
GPRC5B,2.3159497e-05,2.3159497e-05
TUSC1,-2.3000215e-05,2.3000215e-05
PDE11A,2.2840934e-05,2.2840934e-05
LINGO1,-2.2809078e-05,2.2809078e-05
PPL,-2.2809078e-05,2.2809078e-05
EPHB2,-2.2761293e-05,2.2761293e-05
LAMC2,2.2633869e-05,2.2633869e-05
JADE3,-2.261794e-05,2.261794e-05
TEAD1,-2.2554228e-05,2.2554228e-05
NKAIN1,-2.25383e-05,2.25383e-05
PAX6,2.2522372e-05,2.2522372e-05
HOXD1,2.2522372e-05,2.2522372e-05
TNNT2,-2.2506443e-05,2.2506443e-05
GJB5,2.2490514e-05,2.2490514e-05
OR2B11,2.2458658e-05,2.2458658e-05
TRAV10,-2.2251594e-05,2.2251594e-05
SOWAHA,2.2219738e-05,2.2219738e-05
ADD2,-2.2219738e-05,2.2219738e-05
IGLV2-5,2.2156024e-05,2.2156024e-05
CCNO,2.2140097e-05,2.2140097e-05
ANKRD65,2.2092312e-05,2.2092312e-05
DNASE1L3,2.194896e-05,2.194896e-05
DNAAF1,2.1773749e-05,2.1773749e-05
CLCN5,2.1757822e-05,2.1757822e-05
ZNF727,2.1614469e-05,2.1614469e-05
PAX1,-2.1455187e-05,2.1455187e-05
PRX,2.1455187e-05,2.1455187e-05
IGHV3OR16-12,2.1423331e-05,2.1423331e-05
ABCA9,2.1359618e-05,2.1359618e-05
ENPP5,2.134369e-05,2.134369e-05
ACKR4,-2.1311835e-05,2.1311835e-05
LINC02154,-2.126405e-05,2.126405e-05
STAR,-2.124812e-05,2.124812e-05
HAS1,-2.1200336e-05,2.1200336e-05
ENTHD1,-2.092956e-05,2.092956e-05
KIF17,2.0690637e-05,2.0690637e-05
CPB2-AS1,2.0515427e-05,2.0515427e-05
IGLV3-12,-2.032429e-05,2.032429e-05
TDRD5,-2.006944e-05,2.006944e-05
EBF3,-2.0021656e-05,2.0021656e-05
MAGEA4,2.0021656e-05,2.0021656e-05
TFPI2,-2.0021656e-05,2.0021656e-05
TRBV11-1,-1.9973872e-05,1.9973872e-05
ITGBL1,1.9846446e-05,1.9846446e-05
OPRPN,-1.9846446e-05,1.9846446e-05
ADM5,1.9798661e-05,1.9798661e-05
PLXNB3,1.971902e-05,1.971902e-05
GUCY1B1,1.9575667e-05,1.9575667e-05
S100A12,1.955974e-05,1.955974e-05
CR2,1.9416386e-05,1.9416386e-05
PTPRN,1.9257106e-05,1.9257106e-05
ZMYND19,-1.9193392e-05,1.9193392e-05
OR51E2,1.9161536e-05,1.9161536e-05
NNAT,-1.8954472e-05,1.8954472e-05
ANKRD1,1.8938543e-05,1.8938543e-05
GRM8,1.8922614e-05,1.8922614e-05
SLC24A4,1.887483e-05,1.887483e-05
BRINP2,1.8858902e-05,1.8858902e-05
NRIR,-1.8827046e-05,1.8827046e-05
IL34,-1.8731476e-05,1.8731476e-05
NUPR2,1.8635908e-05,1.8635908e-05
SPTLC3,1.8492556e-05,1.8492556e-05
LINC00659,-1.84607e-05,1.84607e-05
IGHV7-27,1.8396986e-05,1.8396986e-05
FHDC1,1.8396986e-05,1.8396986e-05
TMEM35A,-1.8301418e-05,1.8301418e-05
FYB2,-1.8046569e-05,1.8046569e-05
NEBL-AS1,1.7982855e-05,1.7982855e-05
DCX,-1.7871358e-05,1.7871358e-05
CFAP47,1.7807646e-05,1.7807646e-05
SYT17,-1.7648365e-05,1.7648365e-05
FAT3,1.7441298e-05,1.7441298e-05
DCDC2,1.7377586e-05,1.7377586e-05
IQCD,1.726609e-05,1.726609e-05
SLFNL1,1.7170521e-05,1.7170521e-05
TBX2,-1.709088e-05,1.709088e-05
TNMD,1.7059025e-05,1.7059025e-05
PEG3,1.691567e-05,1.691567e-05
OXTR,1.6851958e-05,1.6851958e-05
EFNB2,-1.675639e-05,1.675639e-05
ALX4,1.6692677e-05,1.6692677e-05
CRYBB1,-1.6613036e-05,1.6613036e-05
IGKV2D-24,-1.6469683e-05,1.6469683e-05
IGLV4-69,-1.6390042e-05,1.6390042e-05
NAT8L,-1.6262618e-05,1.6262618e-05
HR,1.6262618e-05,1.6262618e-05
STON2,1.5784773e-05,1.5784773e-05
MUC5B,-1.5784773e-05,1.5784773e-05
KERA,-1.5721062e-05,1.5721062e-05
SERPINB3,1.5625492e-05,1.5625492e-05
PLA2G5,1.5609565e-05,1.5609565e-05
SIGLEC14,1.5529924e-05,1.5529924e-05
LYVE1,-1.5498068e-05,1.5498068e-05
LINC01956,-1.5322858e-05,1.5322858e-05
FGF22,-1.5291002e-05,1.5291002e-05
CKMT1B,-1.5211361e-05,1.5211361e-05
SPTBN2,-1.5068008e-05,1.5068008e-05
LINC01597,-1.4972439e-05,1.4972439e-05
TMLHE-AS1,-1.4940583e-05,1.4940583e-05
TOX3,1.4940583e-05,1.4940583e-05
IGLV4-60,1.4908726e-05,1.4908726e-05
SLC19A3,-1.487687e-05,1.487687e-05
EPB41L4A-DT,-1.4845014e-05,1.4845014e-05
TFAP2A-AS1,1.4813158e-05,1.4813158e-05
ABCG2,1.479723e-05,1.479723e-05
RASA4,-1.4749446e-05,1.4749446e-05
SLC1A6,1.4685733e-05,1.4685733e-05
LIN7A,-1.4669805e-05,1.4669805e-05
MPP4,-1.4574236e-05,1.4574236e-05
GLIS1,-1.4558308e-05,1.4558308e-05
CD1E,1.4526452e-05,1.4526452e-05
CLEC4C,1.4144177e-05,1.4144177e-05
TMEM253,1.4128249e-05,1.4128249e-05
ZIC1,1.4016751e-05,1.4016751e-05
KHDRBS3,1.4000823e-05,1.4000823e-05
SMCR5,-1.4000823e-05,1.4000823e-05
ADCY10,1.3968967e-05,1.3968967e-05
DNM3OS,-1.377783e-05,1.377783e-05
RANBP17,1.3714117e-05,1.3714117e-05
GLRA3,1.360262e-05,1.360262e-05
PDIA2,1.3363699e-05,1.3363699e-05
LINC02532,-1.3331843e-05,1.3331843e-05
PCDHGA3,1.3299986e-05,1.3299986e-05
OLFML2B,1.3252202e-05,1.3252202e-05
FGF7,1.3204417e-05,1.3204417e-05
ALAS2,-1.3172561e-05,1.3172561e-05
HOXB-AS3,1.3108848e-05,1.3108848e-05
CMTM5,1.2965495e-05,1.2965495e-05
GJA5,1.29495675e-05,1.29495675e-05
BACE1-AS,-1.2869927e-05,1.2869927e-05
CLC,1.2806214e-05,1.2806214e-05
CILP2,-1.2806214e-05,1.2806214e-05
MATN3,1.275843e-05,1.275843e-05
APCDD1L,1.2646933e-05,1.2646933e-05
FAM124A,1.2615076e-05,1.2615076e-05
ZMYND15,-1.2599148e-05,1.2599148e-05
ROBO4,1.2535435e-05,1.2535435e-05
ASPA,-1.25035795e-05,1.25035795e-05
NT5DC3,-1.24398675e-05,1.24398675e-05
LURAP1,1.2408011e-05,1.2408011e-05
MT1M,-1.2376155e-05,1.2376155e-05
LHX6,1.2264658e-05,1.2264658e-05
GPR4,-1.2232801e-05,1.2232801e-05
AGTR1,-1.2216873e-05,1.2216873e-05
EPB41L4A,-1.20098075e-05,1.20098075e-05
SEMA3F,1.1946096e-05,1.1946096e-05
ATOH8,1.1866455e-05,1.1866455e-05
C1QTNF2,1.1770886e-05,1.1770886e-05
TTLL9,-1.164346e-05,1.164346e-05
TBC1D12,-1.1547892e-05,1.1547892e-05
PRND,1.1516036e-05,1.1516036e-05
DOCK6,-1.1340826e-05,1.1340826e-05
SRRM3,-1.1324898e-05,1.1324898e-05
BVES,-1.1324898e-05,1.1324898e-05
SLC6A9,1.1229329e-05,1.1229329e-05
MEF2B,1.1117832e-05,1.1117832e-05
CFAP69,-1.1038192e-05,1.1038192e-05
CFAP300,1.0894839e-05,1.0894839e-05
CAPN6,1.0894839e-05,1.0894839e-05
IL37,-1.0831126e-05,1.0831126e-05
MLXIPL,1.0703701e-05,1.0703701e-05
VEPH1,-1.0703701e-05,1.0703701e-05
PTGS2,-1.062406e-05,1.062406e-05
MMP16,-1.0480708e-05,1.0480708e-05
PTN,-1.0448851e-05,1.0448851e-05
FBLL1,1.0337354e-05,1.0337354e-05
HORMAD1,1.0273642e-05,1.0273642e-05
SCN2B,1.0225857e-05,1.0225857e-05
IGFBP7-AS1,-1.0225857e-05,1.0225857e-05
GXYLT2,1.0194001e-05,1.0194001e-05
LMOD1,1.0178073e-05,1.0178073e-05
RAB39A,1.0162145e-05,1.0162145e-05
IGHV3-35,-1.01302885e-05,1.01302885e-05
KCNF1,-1.00984325e-05,1.00984325e-05
CCDC178,9.986936e-06,9.986936e-06
CITED1,9.923223e-06,9.923223e-06
CHMP1B-AS1,-9.891367e-06,9.891367e-06
PKD2L1,9.875439e-06,9.875439e-06
LMF1-AS1,-9.795798e-06,9.795798e-06
SPRR1B,9.732085e-06,9.732085e-06
RSPH1,-9.732085e-06,9.732085e-06
TBX20,9.684301e-06,9.684301e-06
GALNT5,-9.636517e-06,9.636517e-06
MILR1,9.588733e-06,9.588733e-06
LINC02188,-9.540948e-06,9.540948e-06
ARHGAP22,9.493164e-06,9.493164e-06
CALHM5,9.493164e-06,9.493164e-06
KCTD14,9.381667e-06,9.381667e-06
KIF26A,9.286098e-06,9.286098e-06
TNFAIP2,-9.254241e-06,9.254241e-06
TP53TG5,9.126817e-06,9.126817e-06
LINC01842,9.047176e-06,9.047176e-06
LINC02043,8.887895e-06,8.887895e-06
MYBPC2,-8.84011e-06,8.84011e-06
SIGLEC6,8.776398e-06,8.776398e-06
GPR39,8.6808295e-06,8.6808295e-06
SLCO4A1-AS1,-8.664901e-06,8.664901e-06
ASB9,-8.617117e-06,8.617117e-06
GDNF,-8.617117e-06,8.617117e-06
ACTN3,8.489692e-06,8.489692e-06
ALPL,8.298554e-06,8.298554e-06
IGF2BP1,-8.282626e-06,8.282626e-06
LINC01016,-8.139273e-06,8.139273e-06
CA6,-8.107417e-06,8.107417e-06
TRPC4,-8.059632e-06,8.059632e-06
CELSR2,-8.059632e-06,8.059632e-06
B3GNT3,-7.932207e-06,7.932207e-06
SHC2,-7.932207e-06,7.932207e-06
ADIPOQ,-7.900351e-06,7.900351e-06
LYSMD1,-7.677357e-06,7.677357e-06
IGHV7-4-1,-7.518076e-06,7.518076e-06
SIM1,7.438435e-06,7.438435e-06
AMY2B,7.406579e-06,7.406579e-06
DQX1,7.374723e-06,7.374723e-06
PODN,-7.3269384e-06,7.3269384e-06
NPY,-7.2472976e-06,7.2472976e-06
SLC24A2,7.2154417e-06,7.2154417e-06
HOXD9,7.1835852e-06,7.1835852e-06
PRAP1,7.1835852e-06,7.1835852e-06
UTS2B,7.1676573e-06,7.1676573e-06
ADGRF1,7.135801e-06,7.135801e-06
CYP26B1,-7.119873e-06,7.119873e-06
SLC6A1,7.024304e-06,7.024304e-06
L3MBTL4-AS1,-6.9924477e-06,6.9924477e-06
CTXN2,-6.9765197e-06,6.9765197e-06
CLDN8,-6.9605912e-06,6.9605912e-06
CERKL,-6.769454e-06,6.769454e-06
DSG3,-6.7535257e-06,6.7535257e-06
TLL1,6.7535257e-06,6.7535257e-06
FAM95B1,-6.7535257e-06,6.7535257e-06
PIEZO2,6.7375977e-06,6.7375977e-06
GPR158,-6.6898133e-06,6.6898133e-06
RASGEF1C,6.6101725e-06,6.6101725e-06
ANKRD53,-6.5146037e-06,6.5146037e-06
RN7SL832P,6.4668193e-06,6.4668193e-06
RAET1E,-6.403107e-06,6.403107e-06
ERBB4,6.387179e-06,6.387179e-06
C2orf73,-6.29161e-06,6.29161e-06
THSD7A,6.2278978e-06,6.2278978e-06
COL21A1,-6.1960413e-06,6.1960413e-06
IL22RA1,-6.1801134e-06,6.1801134e-06
FBXL13,-6.164185e-06,6.164185e-06
PNLDC1,-6.03676e-06,6.03676e-06
CHRM3,-5.9889758e-06,5.9889758e-06
PPP1R14C,-5.909335e-06,5.909335e-06
NAV1,5.909335e-06,5.909335e-06
FAM228A,5.8615506e-06,5.8615506e-06
SIRPA,5.813766e-06,5.813766e-06
WWC2-AS2,-5.7181974e-06,5.7181974e-06
ARRDC5,-5.638557e-06,5.638557e-06
EYA1,5.6067006e-06,5.6067006e-06
HBG2,-5.5270602e-06,5.5270602e-06
HS6ST2,-5.495204e-06,5.495204e-06
TRABD2B,-5.479276e-06,5.479276e-06
ZC2HC1C,5.399635e-06,5.399635e-06
IGHV3OR15-7,5.383707e-06,5.383707e-06
SLC12A1,-5.3518506e-06,5.3518506e-06
GAS1RR,-5.27221e-06,5.27221e-06
ABI3BP,-5.240354e-06,5.240354e-06
MFAP3L,-5.2084974e-06,5.2084974e-06
CLDN1,5.160713e-06,5.160713e-06
MAP3K15,5.1129286e-06,5.1129286e-06
AIFM3,4.9695755e-06,4.9695755e-06
IGHV3-19,4.9695755e-06,4.9695755e-06
CBLN4,-4.9695755e-06,4.9695755e-06
SPATA18,-4.9536475e-06,4.9536475e-06
ADGRL2,4.8421507e-06,4.8421507e-06
FNDC10,-4.8421507e-06,4.8421507e-06
MTCL1,4.8262223e-06,4.8262223e-06
CLEC2L,4.8102943e-06,4.8102943e-06
SGIP1,4.778438e-06,4.778438e-06
KLHL23,4.778438e-06,4.778438e-06
SH2D6,4.5395163e-06,4.5395163e-06
UNC13A,-4.523588e-06,4.523588e-06
CRABP1,-4.4758035e-06,4.4758035e-06
EPHB1,4.3165223e-06,4.3165223e-06
TNFAIP8L3,-4.3005944e-06,4.3005944e-06
ARSI,4.141313e-06,4.141313e-06
ADAMTS18,-4.1253847e-06,4.1253847e-06
MYT1,4.0776004e-06,4.0776004e-06
FBLIM1,3.934247e-06,3.934247e-06
RGS18,3.854607e-06,3.854607e-06
PCSK1,-3.854607e-06,3.854607e-06
TCL1A,-3.8227504e-06,3.8227504e-06
NMNAT2,-3.759038e-06,3.759038e-06
SCARA5,3.6793972e-06,3.6793972e-06
SALL1,3.6156848e-06,3.6156848e-06
HPN-AS1,3.4086192e-06,3.4086192e-06
ARMCX1,-3.3608349e-06,3.3608349e-06
GPR31,3.3449066e-06,3.3449066e-06
RFLNA,-3.3289784e-06,3.3289784e-06
BPIFB1,3.2493379e-06,3.2493379e-06
PPP2R3A,3.1696973e-06,3.1696973e-06
FMN2,-3.0900567e-06,3.0900567e-06
RAB40A,-3.0422723e-06,3.0422723e-06
IGLON5,-3.0422723e-06,3.0422723e-06
MUC7,3.0104159e-06,3.0104159e-06
SLC10A4,-2.9944879e-06,2.9944879e-06
LYPD2,-2.9785597e-06,2.9785597e-06
CCDC68,2.898919e-06,2.898919e-06
LCNL1,-2.8352065e-06,2.8352065e-06
HMGA2,-2.8352065e-06,2.8352065e-06
IGHV1OR16-4,-2.787422e-06,2.787422e-06
SLC25A48,-2.787422e-06,2.787422e-06
GRIA2,-2.771494e-06,2.771494e-06
VEGFD,2.771494e-06,2.771494e-06
CCL1,-2.7237097e-06,2.7237097e-06
GP2,2.6918535e-06,2.6918535e-06
IL22RA2,-2.6918535e-06,2.6918535e-06
KIAA1614,2.659997e-06,2.659997e-06
NRG3,2.4051471e-06,2.4051471e-06
PMP2,-2.4051471e-06,2.4051471e-06
BPIFB2,-2.373291e-06,2.373291e-06
ACTC1,-2.2777222e-06,2.2777222e-06
FREM1,-2.2777222e-06,2.2777222e-06
PRAC2,2.2777222e-06,2.2777222e-06
HOXB6,-2.2299378e-06,2.2299378e-06
ROBO1,2.1502972e-06,2.1502972e-06
CCDC181,2.134369e-06,2.134369e-06
TOMM20L,2.134369e-06,2.134369e-06
LINC00520,-2.134369e-06,2.134369e-06
RNF180,2.0706566e-06,2.0706566e-06
ZSCAN4,-1.9750878e-06,1.9750878e-06
CARD10,1.9591596e-06,1.9591596e-06
HTR1F,-1.8954471e-06,1.8954471e-06
CEACAM16,-1.8158065e-06,1.8158065e-06
GNGT1,1.7998783e-06,1.7998783e-06
OR7D2,1.6565252e-06,1.6565252e-06
SLC10A5,-1.5450283e-06,1.5450283e-06
IBA57-DT,-1.4653876e-06,1.4653876e-06
COX7B2,-1.4176032e-06,1.4176032e-06
TET2-AS1,-1.3538908e-06,1.3538908e-06
PRTG,-1.3220346e-06,1.3220346e-06
PABPC5,-1.3061064e-06,1.3061064e-06
PCSK2,-1.2742502e-06,1.2742502e-06
ADGRF4,-1.2742502e-06,1.2742502e-06
SPRY3,-1.2423939e-06,1.2423939e-06
SORCS1,-1.0990408e-06,1.0990408e-06
OBP2A,-1.0831126e-06,1.0831126e-06
TMEM121B,1.0671845e-06,1.0671845e-06
PSCA,1.0512564e-06,1.0512564e-06
SRRM2-AS1,-1.003472e-06,1.003472e-06
IGHV1-14,-1.003472e-06,1.003472e-06
ABCC8,-9.556876e-07,9.556876e-07
RIIAD1,8.6011886e-07,8.6011886e-07
GDPD2,8.282626e-07,8.282626e-07
SLC6A12,7.4862197e-07,7.4862197e-07
LRFN5,7.326938e-07,7.326938e-07
SERPINB4,-7.167657e-07,7.167657e-07
ALX3,-7.008376e-07,7.008376e-07
ADCYAP1R1,-6.2119693e-07,6.2119693e-07
PYY,-5.256282e-07,5.256282e-07
LPAR4,5.0970004e-07,5.0970004e-07
TMC1,-4.778438e-07,4.778438e-07
TMPRSS9,4.778438e-07,4.778438e-07
GGN,-4.4598755e-07,4.4598755e-07
CCR9,-4.3005943e-07,4.3005943e-07
TRBV7-5,4.3005943e-07,4.3005943e-07
RHBDL2,3.663469e-07,3.663469e-07
COL25A1,-3.504188e-07,3.504188e-07
TTLL10-AS1,2.867063e-07,2.867063e-07
ATP6V1B1-AS1,2.7077814e-07,2.7077814e-07
IGSF1,-2.389219e-07,2.389219e-07
LINC00582,-2.389219e-07,2.389219e-07
IL17F,-1.9113752e-07,1.9113752e-07
TAL1,1.752094e-07,1.752094e-07
ALK,1.5928127e-07,1.5928127e-07
DYDC2,-1.4335315e-07,1.4335315e-07
KRTAP5-8,1.2742501e-07,1.2742501e-07
HRC,1.2742501e-07,1.2742501e-07
CDH8,-1.1149689e-07,1.1149689e-07
SLC13A5,1.1149689e-07,1.1149689e-07
FGB,-1.1149689e-07,1.1149689e-07
SLC25A41,-1.1149689e-07,1.1149689e-07
AMTN,9.556876e-08,9.556876e-08
CNR1,6.3712505e-08,6.3712505e-08
FAM131C,-6.3712505e-08,6.3712505e-08
KRTAP5-10,4.778438e-08,4.778438e-08
MYHAS,-4.778438e-08,4.778438e-08
SYNGR4,3.1856253e-08,3.1856253e-08
MIR3945HG,3.1856253e-08,3.1856253e-08
C6,-3.1856253e-08,3.1856253e-08
THEM5,-1.5928126e-08,1.5928126e-08
PTPRD-AS1,1.5928126e-08,1.5928126e-08
LINC00242,1.5928126e-08,1.5928126e-08
CFAP99,1.5928126e-08,1.5928126e-08
CLVS1,1.5928126e-08,1.5928126e-08
TAC1,-1.5928126e-08,1.5928126e-08
TRAPPC3L,0.0,0.0
HLX-AS1,0.0,0.0
UGT2B17,0.0,0.0
BMPER,0.0,0.0
LAMA5-AS1,0.0,0.0
LINC00923,0.0,0.0
LINC00327,0.0,0.0
LINC01508,0.0,0.0
CFAP206,0.0,0.0
TBX5-AS1,0.0,0.0
DLG1-AS1,0.0,0.0
