gene,drift_velocity,abs_drift,is_death_gene,is_birth_gene
ARHGAP42,5.0205457e-05,5.0205457e-05,False,False
ROR1,-5.007803e-05,5.007803e-05,False,False
BCL6B,-4.9870967e-05,4.9870967e-05,False,False
TRIM7,-4.9536473e-05,4.9536473e-05,False,False
RAB7B,4.940905e-05,4.940905e-05,False,False
FABP7,4.9361264e-05,4.9361264e-05,False,False
SLITRK6,-4.9361264e-05,4.9361264e-05,False,False
NAV3,4.932941e-05,4.932941e-05,False,False
MYT1,-4.9297552e-05,4.9297552e-05,False,False
ADH1B,-4.9281625e-05,4.9281625e-05,False,False
STRC,4.923384e-05,4.923384e-05,False,False
TUSC1,-4.8883423e-05,4.8883423e-05,False,False
DYNC2H1,4.8819707e-05,4.8819707e-05,False,False
OVOL3,4.874007e-05,4.874007e-05,False,False
FAM135B,4.870821e-05,4.870821e-05,False,False
KCNF1,4.8692284e-05,4.8692284e-05,False,False
UFL1-AS1,4.8580787e-05,4.8580787e-05,False,False
VGLL3,-4.854893e-05,4.854893e-05,False,False
VASN,-4.8405578e-05,4.8405578e-05,False,False
ACSM5,-4.8341866e-05,4.8341866e-05,False,False
HBG2,-4.829408e-05,4.829408e-05,False,False
FAAH,4.81348e-05,4.81348e-05,False,False
WDFY4,4.7911806e-05,4.7911806e-05,False,False
SNCAIP,4.7832164e-05,4.7832164e-05,False,False
PNOC,4.7577316e-05,4.7577316e-05,False,False
SLC52A3,4.7115398e-05,4.7115398e-05,False,False
GHR,4.6828693e-05,4.6828693e-05,False,False
SCG2,-4.679684e-05,4.679684e-05,False,False
PBX1,-4.651013e-05,4.651013e-05,False,False
SLC6A12,-4.651013e-05,4.651013e-05,False,False
ZMYND15,-4.643049e-05,4.643049e-05,False,False
PNMA8A,-4.643049e-05,4.643049e-05,False,False
PLA2G4A,-4.6414563e-05,4.6414563e-05,False,False
C2orf73,4.6398633e-05,4.6398633e-05,False,False
COX7B2,4.600043e-05,4.600043e-05,False,False
SLC38A4,4.5777437e-05,4.5777437e-05,False,False
IL4I1,4.5618155e-05,4.5618155e-05,False,False
ANK2,4.5602228e-05,4.5602228e-05,False,False
SLC4A1,-4.5363304e-05,4.5363304e-05,False,False
PGM5-AS1,-4.5251807e-05,4.5251807e-05,False,False
ALX3,4.5251807e-05,4.5251807e-05,False,False
TBX5-AS1,4.523588e-05,4.523588e-05,False,False
FST,-4.5108456e-05,4.5108456e-05,False,False
GPR87,-4.4949174e-05,4.4949174e-05,False,False
IGF1,-4.490139e-05,4.490139e-05,False,False
CXCL2,4.482175e-05,4.482175e-05,False,False
TTLL10-AS1,4.466247e-05,4.466247e-05,False,False
TPH1,4.4423545e-05,4.4423545e-05,False,False
CNTN3,-4.439169e-05,4.439169e-05,False,False
CLEC14A,-4.410498e-05,4.410498e-05,False,False
CST6,4.3993485e-05,4.3993485e-05,False,False
PART1,-4.3738637e-05,4.3738637e-05,False,False
SLC47A1,4.3674925e-05,4.3674925e-05,False,False
CMTM5,4.362714e-05,4.362714e-05,False,False
AFAP1L1,-4.3611213e-05,4.3611213e-05,False,False
RIIAD1,4.3611213e-05,4.3611213e-05,False,False
BANK1,4.3356362e-05,4.3356362e-05,False,False
RHOBTB1,-4.3324504e-05,4.3324504e-05,False,False
ERAS,4.3213007e-05,4.3213007e-05,False,False
LMX1B,4.319708e-05,4.319708e-05,False,False
SASH1,4.310151e-05,4.310151e-05,False,False
FGB,4.3085583e-05,4.3085583e-05,False,False
LRRK1,4.2910375e-05,4.2910375e-05,False,False
LINC02475,4.267145e-05,4.267145e-05,False,False
CLPSL1,-4.25281e-05,4.25281e-05,False,False
ENHO,-4.249624e-05,4.249624e-05,False,False
WIF1,4.2225463e-05,4.2225463e-05,False,False
CDH4,4.2129897e-05,4.2129897e-05,False,False
PRX,-4.2129897e-05,4.2129897e-05,False,False
CSTA,4.209804e-05,4.209804e-05,False,False
SLC10A4,4.2034328e-05,4.2034328e-05,False,False
TWIST1,-4.200247e-05,4.200247e-05,False,False
SCN7A,-4.1747622e-05,4.1747622e-05,False,False
CLCA2,4.1636125e-05,4.1636125e-05,True,False
KIRREL1,4.141313e-05,4.141313e-05,False,False
CFI,-4.13972e-05,4.13972e-05,False,False
SHISA9,-4.1126423e-05,4.1126423e-05,False,False
BRINP3,4.1030853e-05,4.1030853e-05,False,False
LY6D,4.096714e-05,4.096714e-05,False,False
SP5,4.0855644e-05,4.0855644e-05,False,False
CD1E,-4.0791932e-05,4.0791932e-05,False,False
PLCD3,-4.0600797e-05,4.0600797e-05,False,False
SMPDL3B,-4.0584866e-05,4.0584866e-05,False,False
SGIP1,4.056894e-05,4.056894e-05,False,False
TMIGD3,-4.0409657e-05,4.0409657e-05,False,False
NPIPB9,4.0345945e-05,4.0345945e-05,False,False
NR2F1,-4.033002e-05,4.033002e-05,False,False
ALX4,4.0282233e-05,4.0282233e-05,False,False
PTCHD1-AS,4.021852e-05,4.021852e-05,False,False
FAM83F,-4.012295e-05,4.012295e-05,False,False
IGHV1OR15-3,4.005924e-05,4.005924e-05,False,False
TPST1,3.989996e-05,3.989996e-05,False,False
GRHL3,3.978846e-05,3.978846e-05,False,False
PCLO,3.9645107e-05,3.9645107e-05,False,False
NRG3,-3.94699e-05,3.94699e-05,False,False
SPAG17,-3.9342474e-05,3.9342474e-05,False,False
B9D1,-3.9151335e-05,3.9151335e-05,False,False
RIPPLY3,3.910355e-05,3.910355e-05,False,False
SERPINC1,3.9071696e-05,3.9071696e-05,False,False
OXTR,-3.8976126e-05,3.8976126e-05,False,False
TRAPPC3L,3.8609778e-05,3.8609778e-05,False,False
INPP5J,3.8450497e-05,3.8450497e-05,False,False
TNFRSF17,3.8116006e-05,3.8116006e-05,False,False
ZNF716,3.8116006e-05,3.8116006e-05,False,False
ZC2HC1C,3.8036367e-05,3.8036367e-05,False,False
OSBPL6,3.7893013e-05,3.7893013e-05,False,False
LINC02188,-3.7526668e-05,3.7526668e-05,False,False
SMIM10L2A,-3.739924e-05,3.739924e-05,False,False
PLG,3.7271817e-05,3.7271817e-05,False,False
KIZ-AS1,-3.696918e-05,3.696918e-05,False,False
AQP9,3.6873615e-05,3.6873615e-05,False,False
LINC00923,3.682583e-05,3.682583e-05,False,False
ADAMTSL1,3.6698406e-05,3.6698406e-05,False,False
SMCO3,-3.6698406e-05,3.6698406e-05,False,False
ZNF385A,-3.665062e-05,3.665062e-05,False,False
MRGPRF,-3.6602836e-05,3.6602836e-05,False,False
UGT2B17,3.658691e-05,3.658691e-05,False,False
DLK1,-3.6539124e-05,3.6539124e-05,False,False
SCARA5,3.6523194e-05,3.6523194e-05,False,False
LINC01956,3.649134e-05,3.649134e-05,False,False
NRXN2,3.6093137e-05,3.6093137e-05,False,False
LINC01948,-3.5647146e-05,3.5647146e-05,False,False
SDK1,-3.5408226e-05,3.5408226e-05,False,False
RAB40A,-3.5376368e-05,3.5376368e-05,False,False
STAR,-3.5137447e-05,3.5137447e-05,False,False
APLN,3.496224e-05,3.496224e-05,False,False
TRGV11,3.4882596e-05,3.4882596e-05,False,False
CDH8,3.4802957e-05,3.4802957e-05,False,False
RHBDF1,3.4739245e-05,3.4739245e-05,False,False
MATN3,-3.4723318e-05,3.4723318e-05,False,False
SYT17,-3.4723318e-05,3.4723318e-05,False,False
IGF2BP1,3.4707387e-05,3.4707387e-05,False,False
CLPSL2,3.443661e-05,3.443661e-05,False,False
ZBED3-AS1,3.4388824e-05,3.4388824e-05,False,False
BCL11A,3.435697e-05,3.435697e-05,False,False
SALL1,3.4213615e-05,3.4213615e-05,False,False
EMILIN3,3.410212e-05,3.410212e-05,False,False
PRAC2,3.3815413e-05,3.3815413e-05,False,False
FALEC,-3.3528708e-05,3.3528708e-05,False,False
KCNJ5,-3.333757e-05,3.333757e-05,False,False
DLGAP1,-3.3178287e-05,3.3178287e-05,False,False
SCN4A,-3.3146433e-05,3.3146433e-05,False,False
CCDC183,-3.2684515e-05,3.2684515e-05,False,False
DDO,3.2636734e-05,3.2636734e-05,False,False
PTPRZ1,3.255709e-05,3.255709e-05,False,False
RFPL3S,-3.2541164e-05,3.2541164e-05,False,False
EPHB4,-3.246152e-05,3.246152e-05,False,False
EYA2,-3.246152e-05,3.246152e-05,False,False
ACTN2,-3.2445594e-05,3.2445594e-05,False,False
FGD1,-3.22226e-05,3.22226e-05,False,False
TMPRSS9,-3.2174816e-05,3.2174816e-05,False,False
SRRM3,3.18244e-05,3.18244e-05,False,False
MYHAS,3.164919e-05,3.164919e-05,False,False
MTUS2,3.1473977e-05,3.1473977e-05,False,False
FGG,-3.136248e-05,3.136248e-05,False,False
KERA,3.128284e-05,3.128284e-05,False,False
ADAMTS5,-3.1059848e-05,3.1059848e-05,False,False
ABCA9,-3.0661646e-05,3.0661646e-05,False,False
GALNT13,-3.0661646e-05,3.0661646e-05,False,False
ATP6V1B1-AS1,3.0470506e-05,3.0470506e-05,False,False
TEX41,-3.0406794e-05,3.0406794e-05,False,False
CFAP47,-3.0406794e-05,3.0406794e-05,False,False
MAP3K15,3.0311225e-05,3.0311225e-05,False,False
NOL3,3.0279369e-05,3.0279369e-05,False,False
CALHM5,3.0215657e-05,3.0215657e-05,False,False
OBP2A,3.0199728e-05,3.0199728e-05,False,False
FUT2,-3.010416e-05,3.010416e-05,False,False
RGS11,2.992895e-05,2.992895e-05,False,False
MSH4,2.9897094e-05,2.9897094e-05,False,False
ARL9,2.9881166e-05,2.9881166e-05,False,False
ADIPOQ,-2.9881166e-05,2.9881166e-05,False,False
MB,-2.9737814e-05,2.9737814e-05,False,False
DAZL,2.9658173e-05,2.9658173e-05,False,False
SRRM2-AS1,-2.9642244e-05,2.9642244e-05,False,False
HSPB2,-2.9546676e-05,2.9546676e-05,False,False
SHROOM1,2.941925e-05,2.941925e-05,False,False
EPB41L4A-DT,2.933961e-05,2.933961e-05,False,False
PIK3R2,-2.9291825e-05,2.9291825e-05,False,False
SCRG1,-2.9275898e-05,2.9275898e-05,False,False
WNK2,-2.9148472e-05,2.9148472e-05,False,False
ELFN1,2.8877694e-05,2.8877694e-05,False,False
C1orf220,-2.8766197e-05,2.8766197e-05,False,False
IL13RA1,2.8766197e-05,2.8766197e-05,False,False
RNPC3,-2.875027e-05,2.875027e-05,False,False
VNN1,2.8415778e-05,2.8415778e-05,False,False
PDIA2,-2.8336137e-05,2.8336137e-05,False,False
UBN2,2.8001647e-05,2.8001647e-05,False,False
BMPER,2.7953864e-05,2.7953864e-05,False,False
RNF180,-2.7858294e-05,2.7858294e-05,False,False
SULT1A2,-2.7762726e-05,2.7762726e-05,False,False
CCL1,2.7699012e-05,2.7699012e-05,False,False
UGT1A6,2.7651227e-05,2.7651227e-05,False,False
DGKB,2.7523804e-05,2.7523804e-05,False,False
IGLV4-60,2.7476019e-05,2.7476019e-05,False,False
LYPD5,2.738045e-05,2.738045e-05,False,False
SOX2,-2.7316737e-05,2.7316737e-05,False,False
TAL1,-2.7316737e-05,2.7316737e-05,False,False
GLRB,2.71256e-05,2.71256e-05,False,False
GPR158,2.7109672e-05,2.7109672e-05,False,False
LINC01709,2.7093743e-05,2.7093743e-05,False,False
JCAD,-2.6934462e-05,2.6934462e-05,False,False
KLK4,2.679111e-05,2.679111e-05,False,False
TMEM178A,-2.636105e-05,2.636105e-05,False,False
LINC01436,2.618584e-05,2.618584e-05,False,False
PCDHGA2,2.5867277e-05,2.5867277e-05,False,False
LINC01781,-2.5214225e-05,2.5214225e-05,False,False
LINC02323,2.5102729e-05,2.5102729e-05,False,False
SLC13A5,2.5054944e-05,2.5054944e-05,False,False
AMTN,-2.465674e-05,2.465674e-05,False,False
EXOC3L4,2.4433746e-05,2.4433746e-05,False,False
TRABD2B,-2.4417819e-05,2.4417819e-05,False,False
TRAV8-3,2.4210753e-05,2.4210753e-05,False,False
FAM95B1,-2.414704e-05,2.414704e-05,False,False
GAS1,2.397183e-05,2.397183e-05,False,False
IL22RA1,-2.397183e-05,2.397183e-05,False,False
PYY,2.3939974e-05,2.3939974e-05,False,False
LINGO1,-2.3876262e-05,2.3876262e-05,False,False
GREB1,-2.3860333e-05,2.3860333e-05,False,False
ALDH1L2,-2.3653269e-05,2.3653269e-05,False,False
CDH2,2.3557699e-05,2.3557699e-05,False,False
KAZALD1,2.3430275e-05,2.3430275e-05,False,False
CLEC2L,2.3366561e-05,2.3366561e-05,False,False
IGFBP7-AS1,2.3207282e-05,2.3207282e-05,False,False
CYP1A1,-2.2840934e-05,2.2840934e-05,False,False
ZNF423,2.2840934e-05,2.2840934e-05,False,False
KLHL23,-2.2777222e-05,2.2777222e-05,False,False
IGLV5-37,-2.2745366e-05,2.2745366e-05,False,False
CHRD,2.2681652e-05,2.2681652e-05,False,False
LINC01535,-2.2602013e-05,2.2602013e-05,False,False
TTC6,2.25383e-05,2.25383e-05,False,False
RNF112,2.2522372e-05,2.2522372e-05,False,False
CTDSPL,2.2458658e-05,2.2458658e-05,False,False
PLXNB3,2.2299377e-05,2.2299377e-05,False,False
UNC13A,-2.2251594e-05,2.2251594e-05,False,False
TRBV6-7,-2.2140097e-05,2.2140097e-05,False,False
TRAV12-1,2.2076383e-05,2.2076383e-05,False,False
LINC00393,-2.2044527e-05,2.2044527e-05,False,False
GUCY2C,-2.194896e-05,2.194896e-05,False,False
TRAV4,-2.1917103e-05,2.1917103e-05,False,False
ARMCX1,2.1885246e-05,2.1885246e-05,False,False
TRPM6,2.1630396e-05,2.1630396e-05,False,False
TRBV20OR9-2,2.1471114e-05,2.1471114e-05,False,False
IGKV2D-40,2.1359618e-05,2.1359618e-05,False,False
MMP7,2.1359618e-05,2.1359618e-05,False,False
ZNF385D,2.1184409e-05,2.1184409e-05,False,False
THEM5,2.0977343e-05,2.0977343e-05,False,False
LPAR4,2.0642852e-05,2.0642852e-05,False,False
IL22RA2,-2.057914e-05,2.057914e-05,False,False
INMT,2.04995e-05,2.04995e-05,False,False
PRR16,2.0356147e-05,2.0356147e-05,False,False
IGKV2D-29,-1.9862375e-05,1.9862375e-05,False,False
GALNT12,-1.9830519e-05,1.9830519e-05,False,False
ANKRD24,1.9639381e-05,1.9639381e-05,False,False
CHMP1B-AS1,1.9639381e-05,1.9639381e-05,False,False
LINC01819,1.9448244e-05,1.9448244e-05,False,False
MYH10,-1.8986328e-05,1.8986328e-05,False,False
CCM2L,-1.8922614e-05,1.8922614e-05,False,False
CALML3,1.8858902e-05,1.8858902e-05,False,False
NFIB,-1.8842975e-05,1.8842975e-05,False,False
PCSK2,-1.8779261e-05,1.8779261e-05,False,False
ADGRF5,-1.8779261e-05,1.8779261e-05,False,False
ERICH5,-1.8747405e-05,1.8747405e-05,False,False
CYP24A1,1.8524412e-05,1.8524412e-05,False,False
CDS1,1.8396986e-05,1.8396986e-05,False,False
HEXA-AS1,-1.8253633e-05,1.8253633e-05,False,False
CCDC85A,1.8173992e-05,1.8173992e-05,False,False
GJC2,-1.811028e-05,1.811028e-05,False,False
OTOA,-1.803064e-05,1.803064e-05,False,False
PEG10,-1.7966928e-05,1.7966928e-05,False,False
AQP5,1.7871358e-05,1.7871358e-05,False,False
HMGA2,-1.7807646e-05,1.7807646e-05,False,False
TMEM253,1.7568724e-05,1.7568724e-05,False,False
ICAM5,1.7457227e-05,1.7457227e-05,False,False
TLL1,1.7457227e-05,1.7457227e-05,False,False
RASSF10,1.7425371e-05,1.7425371e-05,False,False
SLC24A2,1.7186449e-05,1.7186449e-05,False,False
PRRX1,1.6899743e-05,1.6899743e-05,False,False
CA4,1.6883814e-05,1.6883814e-05,False,False
DCST1-AS1,1.6740461e-05,1.6740461e-05,False,False
WFS1,-1.6517468e-05,1.6517468e-05,True,False
IGHV7-27,-1.6342257e-05,1.6342257e-05,False,False
SMCR5,-1.6310401e-05,1.6310401e-05,False,False
HGF,-1.6167049e-05,1.6167049e-05,True,False
LINC00582,1.6119264e-05,1.6119264e-05,False,False
ERICD,-1.6055552e-05,1.6055552e-05,False,False
PEAR1,1.581663e-05,1.581663e-05,False,False
ADAM11,1.5752918e-05,1.5752918e-05,False,False
SYT6,1.5721062e-05,1.5721062e-05,False,False
SOX18,1.5721062e-05,1.5721062e-05,False,False
SEMA6D,-1.5593636e-05,1.5593636e-05,False,False
SHC2,-1.5434354e-05,1.5434354e-05,False,False
PMP2,-1.5243218e-05,1.5243218e-05,False,False
CBLN4,-1.4988367e-05,1.4988367e-05,False,False
IGHV2-26,1.4956511e-05,1.4956511e-05,False,False
APOC4-APOC2,-1.48290865e-05,1.48290865e-05,False,False
MAP1LC3C,1.4478667e-05,1.4478667e-05,False,False
GNG12,-1.4430883e-05,1.4430883e-05,False,False
SMIM18,1.4271602e-05,1.4271602e-05,False,False
CYP1B1,1.4016751e-05,1.4016751e-05,False,False
NTS,1.4000823e-05,1.4000823e-05,False,False
PCDHGB3,-1.3937111e-05,1.3937111e-05,False,False
IGLV3-16,-1.39052545e-05,1.39052545e-05,False,False
CAMK2B,-1.3443339e-05,1.3443339e-05,False,False
KCNK7,-1.3331843e-05,1.3331843e-05,False,False
SERPINB3,1.3140705e-05,1.3140705e-05,False,False
PRKG1,1.2885855e-05,1.2885855e-05,False,False
CAMSAP3,1.2806214e-05,1.2806214e-05,False,False
DCX,-1.2678789e-05,1.2678789e-05,False,False
CNR1,1.2615076e-05,1.2615076e-05,False,False
SOSTDC1,-1.2567292e-05,1.2567292e-05,False,False
SPATA12,1.2169089e-05,1.2169089e-05,False,False
LINC02043,-1.1834598e-05,1.1834598e-05,False,False
BRINP2,1.181867e-05,1.181867e-05,False,False
RBFOX2,1.1723101e-05,1.1723101e-05,False,False
PLEKHD1,-1.1579748e-05,1.1579748e-05,False,False
CSF3R,1.1085976e-05,1.1085976e-05,False,False
IGF2BP3,1.0926695e-05,1.0926695e-05,False,False
MIR34AHG,1.0910767e-05,1.0910767e-05,False,False
SLC7A7,1.079927e-05,1.079927e-05,False,False
LRP3,-1.0703701e-05,1.0703701e-05,False,False
C11orf16,-1.054442e-05,1.054442e-05,False,False
CPB2-AS1,-1.0194001e-05,1.0194001e-05,False,False
KRTAP5-10,1.0178073e-05,1.0178073e-05,False,False
THSD4,-9.971008e-06,9.971008e-06,False,False
RNF217,-9.52502e-06,9.52502e-06,False,False
KLK11,-9.142745e-06,9.142745e-06,False,False
PTAFR,9.126817e-06,9.126817e-06,False,False
ARHGAP40,-9.110889e-06,9.110889e-06,False,False
HDC,9.047176e-06,9.047176e-06,False,False
ADGRF1,-8.871967e-06,8.871967e-06,False,False
IGLV10-54,8.808254e-06,8.808254e-06,False,False
SLC25A41,8.760469e-06,8.760469e-06,False,False
ANG,-8.7126855e-06,8.7126855e-06,False,False
SOST,-8.378195e-06,8.378195e-06,False,False
SEMA3F,-8.378195e-06,8.378195e-06,False,False
FILIP1,8.171129e-06,8.171129e-06,False,False
AQP7,7.932207e-06,7.932207e-06,False,False
CD1D,7.868494e-06,7.868494e-06,False,False
DHRS2,7.7729255e-06,7.7729255e-06,False,False
FHL5,-7.725142e-06,7.725142e-06,False,False
S100A12,7.613645e-06,7.613645e-06,False,False
TMEM121B,7.3587944e-06,7.3587944e-06,False,False
MAPK10,-7.3428664e-06,7.3428664e-06,False,False
ADAMTS18,-7.119873e-06,7.119873e-06,False,False
CITED1,7.05616e-06,7.05616e-06,False,False
NXPH3,-6.9605912e-06,6.9605912e-06,False,False
DCDC2,-6.769454e-06,6.769454e-06,False,False
CCNO,-6.626101e-06,6.626101e-06,False,False
LINC01235,6.29161e-06,6.29161e-06,False,False
HAAO,-6.2438257e-06,6.2438257e-06,False,False
PCDH1,6.1960413e-06,6.1960413e-06,False,False
GSN-AS1,-5.9252634e-06,5.9252634e-06,False,False
TNNT2,5.797838e-06,5.797838e-06,False,False
GRM8,5.670413e-06,5.670413e-06,False,False
IL17F,5.399635e-06,5.399635e-06,False,False
HLX-AS1,5.3677786e-06,5.3677786e-06,False,False
HYAL1,-5.3040662e-06,5.3040662e-06,False,False
SOWAHA,-5.256282e-06,5.256282e-06,False,False
PKD2L1,-5.240354e-06,5.240354e-06,False,False
ID4,5.01736e-06,5.01736e-06,False,False
CYP4Z1,4.6987975e-06,4.6987975e-06,False,False
IGHV1OR16-4,-4.666941e-06,4.666941e-06,False,False
LMO2,4.5873007e-06,4.5873007e-06,False,False
IBA57-DT,-4.5554443e-06,4.5554443e-06,False,False
ART3,-4.491732e-06,4.491732e-06,False,False
LINC00520,4.4598755e-06,4.4598755e-06,False,False
L3MBTL4-AS1,-4.428019e-06,4.428019e-06,False,False
SPRY3,-4.25281e-06,4.25281e-06,False,False
PTK6,4.029816e-06,4.029816e-06,False,False
C1QTNF7,3.902391e-06,3.902391e-06,False,False
TMEM40,3.5041878e-06,3.5041878e-06,False,False
GRB10,-3.4245472e-06,3.4245472e-06,False,False
KIF26A,-3.3289784e-06,3.3289784e-06,False,False
KAZN,3.281194e-06,3.281194e-06,False,False
MYOCD,-3.1059847e-06,3.1059847e-06,False,False
ANKRD18B,3.0741285e-06,3.0741285e-06,False,False
HAS1,2.9944879e-06,2.9944879e-06,False,False
PLIN4,-2.9944879e-06,2.9944879e-06,False,False
BVES,-2.9626317e-06,2.9626317e-06,False,False
CERCAM,2.6918535e-06,2.6918535e-06,False,False
RASSF9,2.4051471e-06,2.4051471e-06,False,False
PLIN1,-2.3414345e-06,2.3414345e-06,False,False
UPK3A,2.2140096e-06,2.2140096e-06,False,False
ZNF385B,-2.0547284e-06,2.0547284e-06,False,False
CACNA1D,-2.0388002e-06,2.0388002e-06,False,False
TNS2,1.9591596e-06,1.9591596e-06,False,False
RGMB-AS1,1.879519e-06,1.879519e-06,False,False
PCDHGA6,-1.6883814e-06,1.6883814e-06,False,False
ADORA1,1.6565252e-06,1.6565252e-06,False,False
PTPRD-AS1,-1.5768845e-06,1.5768845e-06,False,False
FLRT2,-1.5291001e-06,1.5291001e-06,False,False
CCDC181,-1.513172e-06,1.513172e-06,False,False
CCDC160,-1.4653876e-06,1.4653876e-06,False,False
SDSL,1.4016751e-06,1.4016751e-06,False,False
SLC12A1,1.3538908e-06,1.3538908e-06,False,False
HOXB9,1.3220346e-06,1.3220346e-06,False,False
M1AP,1.3061064e-06,1.3061064e-06,False,False
TMEM26,1.3061064e-06,1.3061064e-06,False,False
CGA,-8.7604695e-07,8.7604695e-07,False,False
SHANK2,-8.7604695e-07,8.7604695e-07,False,False
NPY,8.441907e-07,8.441907e-07,False,False
APCDD1L,8.1233446e-07,8.1233446e-07,False,False
NANOG,7.9640637e-07,7.9640637e-07,False,False
XDH,6.2119693e-07,6.2119693e-07,False,False
TRIM36,3.663469e-07,3.663469e-07,False,False
